,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches
10,Ante Budimir,hr CRO,FW,30.0,28,20,1738.0,19.3,8.0,2.0,10.0,6.0,2.0,2.0,3.0,0.0,8.3,6.8,0.7,7.5,19.0,23.0,90.0,0.41,0.1,0.52,0.31,0.41,0.43,0.04,0.47,0.35,0.39,Matches
11,Kiké,es ESP,FW,31.0,33,18,1862.0,20.7,5.0,1.0,6.0,4.0,1.0,1.0,2.0,0.0,6.7,5.9,2.0,8.0,26.0,36.0,144.0,0.24,0.05,0.29,0.19,0.24,0.32,0.1,0.42,0.29,0.38,Matches
12,Unai García,es ESP,DF,29.0,18,15,1408.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.1,0.4,12.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
13,Aridane Hernández,es ESP,DF,32.0,15,12,1159.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
14,José Ángel,es ESP,DF,31.0,23,12,1083.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.2,0.2,1.5,1.7,22.0,98.0,35.0,0.08,0.08,0.17,0.08,0.17,0.02,0.13,0.14,0.02,0.14,Matches
15,Javi Martínez,es ESP,"MF,FW",21.0,26,9,879.0,9.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.6,1.4,24.0,28.0,38.0,0.1,0.1,0.2,0.1,0.2,0.08,0.06,0.15,0.08,0.15,Matches
16,Kike Barja,es ESP,"MF,FW",24.0,21,9,865.0,9.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,0.5,2.0,34.0,35.0,92.0,0.21,0.0,0.21,0.21,0.21,0.16,0.05,0.21,0.16,0.21,Matches
17,Oier Sanjurjo,es ESP,MF,35.0,25,8,758.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.2,0.9,3.0,34.0,25.0,0.12,0.0,0.12,0.12,0.12,0.08,0.02,0.11,0.08,0.11,Matches
18,Roberto Torres,es ESP,"MF,FW",32.0,28,6,809.0,9.0,2.0,2.0,4.0,0.0,2.0,2.0,3.0,0.0,2.1,0.5,2.3,2.8,7.0,35.0,50.0,0.22,0.22,0.44,0.0,0.22,0.23,0.25,0.48,0.06,0.31,Matches
19,Iñigo Pérez,es ESP,MF,33.0,10,4,338.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,8.0,18.0,14.0,0.27,0.0,0.27,0.27,0.27,0.03,0.28,0.31,0.03,0.31,Matches
20,Jonás Ramalho,es ESP,DF,28.0,3,3,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
21,Jesús Areso,es ESP,DF,22.0,3,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
22,Juan Pérez,es ESP,GK,25.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
23,Iker Benito,es ESP,"FW,MF",18.0,4,1,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15,Matches
24,Robert Ibáñez,es ESP,"MF,FW",28.0,4,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.23,0.28,0.51,0.23,0.51,Matches
25,Unai Dufur,es ESP,DF,22.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
26,Javier Ontiveros,es ESP,"FW,MF",23.0,3,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches
27,Barbero,es ESP,"FW,MF",22.0,6,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
28,Jaume Grau,es ESP,MF,24.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
29,Pau Martínez,es ESP,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
30,Yoel Ramírez,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
31,Dario Ramos,es ESP,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
32,Squad Total,,,27.7,38,418,3420.0,38.0,37.0,23.0,60.0,31.0,6.0,8.0,84.0,2.0,36.7,30.7,22.9,53.6,417.0,1328.0,1313.0,0.97,0.61,1.58,0.82,1.42,0.96,0.6,1.57,0.81,1.41,
33,Opponent Total,,,27.6,38,418,3420.0,38.0,49.0,37.0,86.0,45.0,4.0,7.0,73.0,1.0,46.3,40.8,32.5,73.2,722.0,1330.0,1309.0,1.29,0.97,2.26,1.18,2.16,1.22,0.85,2.07,1.07,1.93,
