,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches
10,Igor Zubeldia,es ESP,DF,24.0,26,19,1648.0,18.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.6,0.6,1.0,1.6,8.0,63.0,3.0,0.0,0.05,0.05,0.0,0.05,0.03,0.05,0.09,0.03,0.09,Matches
11,Diego Rico,es ESP,DF,28.0,21,19,1644.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.9,1.1,24.0,92.0,70.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
12,Adnan Januzaj,be BEL,"FW,MF",26.0,33,17,1625.0,18.1,3.0,0.0,3.0,1.0,2.0,2.0,5.0,0.0,4.1,2.5,2.9,5.4,65.0,80.0,140.0,0.17,0.0,0.17,0.06,0.06,0.23,0.16,0.39,0.14,0.3,Matches
13,Portu,es ESP,"FW,MF",29.0,37,17,1590.0,17.7,1.0,2.0,3.0,0.0,1.0,1.0,5.0,0.0,2.9,2.1,2.5,4.6,44.0,41.0,150.0,0.06,0.11,0.17,0.0,0.11,0.16,0.14,0.3,0.12,0.26,Matches
14,Aihen Muñoz,es ESP,DF,23.0,20,15,1342.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,0.4,0.5,32.0,51.0,55.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.03,Matches
15,Joseba Zaldúa,es ESP,DF,29.0,24,14,1172.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.2,0.3,17.0,37.0,57.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,Matches
16,Rafinha,br BRA,MF,28.0,17,13,1050.0,11.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.5,2.5,0.5,3.0,34.0,54.0,31.0,0.09,0.0,0.09,0.09,0.09,0.22,0.04,0.26,0.22,0.26,Matches
17,Ander Guevara,es ESP,MF,24.0,17,11,867.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,8.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches
18,Ander Barrenetxea,es ESP,"FW,MF",19.0,11,6,547.0,6.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.3,20.0,22.0,72.0,0.16,0.16,0.33,0.16,0.33,0.08,0.14,0.22,0.08,0.22,Matches
19,Asier Illarramendi,es ESP,MF,31.0,8,6,374.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
20,Jon Pacheco,es ESP,DF,20.0,10,4,381.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
21,Mathew Ryan,au AUS,GK,29.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
22,Roberto Navarro,es ESP,"MF,FW",19.0,6,3,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,5.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.24,0.22,0.24,Matches
23,Julen Lobete,es ESP,"FW,MF",20.0,13,2,284.0,3.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,29.0,0.63,0.0,0.63,0.63,0.63,0.33,0.01,0.33,0.33,0.33,Matches
24,Naïs Djouahra,fr FRA,"FW,MF",21.0,7,1,219.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.7,14.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.11,0.21,0.32,0.11,0.32,Matches
25,Beñat Turrientes,es ESP,MF,19.0,8,1,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,3.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.18,0.08,0.26,0.18,0.26,Matches
26,Jon Guridi,es ESP,MF,26.0,8,1,206.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,3.0,8.0,5.0,0.44,0.0,0.44,0.44,0.44,0.39,0.06,0.45,0.39,0.45,Matches
27,Ander Martin,es ESP,"FW,MF",20.0,5,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17,Matches
28,Germán Valera,es ESP,FW,19.0,3,0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
29,Jon Bautista,es ESP,MF,26.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
30,Alex Sola,es ESP,"DF,FW",22.0,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.28,0.46,0.18,0.46,Matches
31,Cristo,es ESP,DF,21.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.39,0.41,0.03,0.41,Matches
32,Gaizka Ayesa,es ESP,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
33,Jonathan Gomez,us USA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
34,Urko González,es ESP,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
35,Jon Karrikaburu,es ESP,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
36,Unai Marrero,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
37,Olasagasti,es ESP,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
38,Squad Total,,,25.7,38,418,3420.0,38.0,40.0,22.0,62.0,31.0,9.0,10.0,77.0,4.0,51.5,43.8,32.9,76.7,667.0,1462.0,1447.0,1.05,0.58,1.63,0.82,1.39,1.36,0.87,2.22,1.15,2.02,
39,Opponent Total,,,27.7,38,418,3420.0,38.0,37.0,28.0,65.0,32.0,5.0,6.0,95.0,2.0,38.7,34.0,28.1,62.1,587.0,1206.0,1191.0,0.97,0.74,1.71,0.84,1.58,1.02,0.74,1.76,0.89,1.63,
