Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Team,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Playing Time_MP
11,Pere Milla,es ESP,Elche,"MF,FW",28.0,32.0,17,1644.0,18.3,8.0,3.0,11.0,8.0,0.0,0.0,4.0,0.0,4.9,4.9,1.7,6.6,17.0,39.0,75.0,0.44,0.16,0.6,0.44,0.6,0.27,0.09,0.36,0.27,0.36,Matches,
12,Raúl Guti,es ESP,Elche,MF,24.0,31.0,17,1627.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.2,1.2,0.3,1.5,21.0,76.0,25.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.08,0.07,0.08,Matches,
13,Gonzalo Verdú,es ESP,Elche,DF,32.0,19.0,16,1397.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.1,0.1,0.0,0.1,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
14,Lucas Pérez,es ESP,Elche,FW,32.0,18.0,16,1266.0,14.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.2,2.2,1.6,3.8,17.0,40.0,59.0,0.14,0.07,0.21,0.14,0.21,0.16,0.11,0.27,0.16,0.27,Matches,
15,Kiko Casilla,es ESP,Elche,GK,34.0,14.0,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,
16,Antonio Barragán,es ESP,Elche,DF,34.0,16.0,12,1020.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,7.0,41.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,
17,Guido Carrillo,ar ARG,Elche,FW,30.0,29.0,11,1168.0,13.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.6,2.6,0.3,2.9,5.0,13.0,47.0,0.15,0.0,0.15,0.15,0.15,0.2,0.02,0.22,0.2,0.22,Matches,
18,Josan,es ESP,Elche,"DF,MF",31.0,31.0,10,1211.0,13.5,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,3.2,4.3,42.0,38.0,82.0,0.15,0.22,0.37,0.15,0.37,0.08,0.24,0.32,0.08,0.32,Matches,
19,Iván Marcone,ar ARG,Elche,MF,31.0,20.0,10,809.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.0,0.1,1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,
20,Darío Benedetto,ar ARG,Elche,"FW,MF",31.0,14.0,6,590.0,6.6,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.9,2.9,6.0,14.0,25.0,0.31,0.15,0.46,0.31,0.46,0.31,0.13,0.44,0.31,0.44,Matches,
21,Javier Pastore,ar ARG,Elche,"MF,FW",32.0,13.0,6,525.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.7,1.1,16.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.08,0.12,0.2,0.08,0.2,Matches,
22,Ezequiel Ponce,ar ARG,Elche,FW,24.0,13.0,5,667.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.5,2.5,0.3,2.8,6.0,10.0,39.0,0.13,0.0,0.13,0.13,0.13,0.34,0.03,0.38,0.34,0.38,Matches,
23,Kike Pérez,es ESP,Elche,"MF,FW",24.0,12.0,5,519.0,5.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8,1.8,23.0,19.0,20.0,0.35,0.0,0.35,0.35,0.35,0.17,0.13,0.31,0.17,0.31,Matches,
24,Pablo Piatti,ar ARG,Elche,"MF,FW",32.0,10.0,3,312.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,4.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.16,0.05,0.16,Matches,
25,Lucas Olaza,uy URU,Elche,DF,27.0,5.0,3,295.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.3,1.0,2.0,16.0,22.0,0.31,0.0,0.31,0.31,0.31,0.22,0.09,0.32,0.22,0.32,Matches,
26,John Donald,es ESP,Elche,DF,20.0,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,0.03,0.29,0.26,0.29,Matches,
27,Josema,es ESP,Elche,DF,25.0,6.0,1,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,
28,Jony Álamo,es ESP,Elche,MF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
29,Lluis Andreu,es ESP,Elche,GK,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
30,Sergio Bono Juan,es ESP,Elche,DF,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
31,Diego Bri,es ESP,Elche,FW,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
32,César,es ESP,Elche,MF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
33,José Friaza,es ESP,Elche,FW,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
34,Jesús López,es ESP,Elche,GK,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
35,Marco Soler,es ESP,Elche,DF,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
36,Axel Werner,ar ARG,Elche,GK,25.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
37,Squad Total,,Elche,,29.1,38.0,418,3420.0,38.0,39.0,29.0,68.0,38.0,1.0,1.0,104.0,6.0,33.7,32.9,27.6,60.5,531.0,1102.0,1087.0,1.03,0.76,1.79,1.0,1.76,0.89,0.73,1.61,0.86,1.59,,
38,Opponent Total,,Elche,,27.4,38.0,418,3420.0,38.0,52.0,41.0,93.0,45.0,7.0,9.0,80.0,2.0,59.1,52.1,41.7,93.8,657.0,1477.0,1463.0,1.37,1.08,2.45,1.18,2.26,1.56,1.1,2.65,1.37,2.47,,
0,Leandro Cabrera,uy URU,Espanyol,DF,30.0,37.0,37,3330.0,37.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,1.1,1.1,0.7,1.8,5.0,107.0,5.0,0.05,0.0,0.05,0.05,0.05,0.03,0.02,0.05,0.03,0.05,Matches,
1,Diego López,es ESP,Espanyol,GK,39.0,36.0,36,3177.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
2,Sergi Darder,es ESP,Espanyol,MF,27.0,36.0,36,3125.0,34.7,3.0,9.0,12.0,3.0,0.0,0.0,4.0,0.0,2.6,2.6,3.9,6.5,94.0,221.0,65.0,0.09,0.26,0.35,0.09,0.35,0.07,0.11,0.19,0.07,0.19,Matches,
3,Raúl de Tomás,es ESP,Espanyol,FW,26.0,34.0,33,2914.0,32.4,17.0,3.0,20.0,12.0,5.0,5.0,7.0,2.0,15.1,11.2,1.6,12.8,44.0,86.0,191.0,0.53,0.09,0.62,0.37,0.46,0.47,0.05,0.52,0.34,0.39,Matches,
4,Sergi Gómez,es ESP,Espanyol,DF,29.0,31.0,31,2720.0,30.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.4,0.4,1.2,1.6,4.0,43.0,1.0,0.03,0.07,0.1,0.03,0.1,0.01,0.04,0.05,0.01,0.05,Matches,
5,Adrià Pedrosa,es ESP,Espanyol,DF,23.0,31.0,31,2720.0,30.2,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,1.2,2.3,90.0,69.0,140.0,0.03,0.03,0.07,0.03,0.07,0.03,0.04,0.07,0.03,0.07,Matches,
6,Javi Puado,es ESP,Espanyol,"MF,FW",23.0,30.0,26,2245.0,24.9,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,4.9,4.9,1.2,6.1,64.0,56.0,130.0,0.16,0.04,0.2,0.16,0.2,0.2,0.05,0.25,0.2,0.25,Matches,
7,Adri Embarba,es ESP,Espanyol,"FW,MF",29.0,32.0,24,1986.0,22.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.8,2.8,2.5,5.3,75.0,54.0,134.0,0.0,0.09,0.09,0.0,0.09,0.13,0.12,0.24,0.13,0.24,Matches,
8,Aleix Vidal,es ESP,Espanyol,"DF,MF",31.0,31.0,21,1901.0,21.1,2.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.7,0.7,2.3,3.0,44.0,78.0,120.0,0.09,0.0,0.09,0.09,0.09,0.03,0.11,0.14,0.03,0.14,Matches,
9,Óscar Gil,es ESP,Espanyol,DF,24.0,22.0,20,1688.0,18.8,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,2.0,2.2,23.0,30.0,75.0,0.0,0.11,0.11,0.0,0.11,0.01,0.11,0.12,0.01,0.12,Matches,
10,Yangel Herrera,ve VEN,Espanyol,MF,23.0,23.0,19,1645.0,18.3,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,1.1,1.1,0.7,1.8,12.0,74.0,34.0,0.05,0.05,0.11,0.05,0.11,0.06,0.04,0.1,0.06,0.1,Matches,
11,Keidi Bare,al ALB,Espanyol,MF,23.0,25.0,18,1481.0,16.5,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.3,0.3,0.5,0.8,20.0,67.0,15.0,0.06,0.06,0.12,0.06,0.12,0.02,0.03,0.05,0.02,0.05,Matches,
12,Óscar Melendo,es ESP,Espanyol,"MF,FW",23.0,21.0,14,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.7,2.1,18.0,66.0,26.0,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.19,0.04,0.19,Matches,
13,Fernando Calero,es ESP,Espanyol,DF,25.0,16.0,13,1090.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.3,2.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,
14,Tonny Vilhena,nl NED,Espanyol,"MF,FW",26.0,17.0,13,928.0,10.3,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.9,1.8,17.0,29.0,60.0,0.1,0.1,0.19,0.1,0.19,0.08,0.09,0.17,0.08,0.17,Matches,
15,Manu Morlanes,es ESP,Espanyol,MF,22.0,27.0,11,1144.0,12.7,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.7,0.7,0.3,1.0,21.0,81.0,6.0,0.16,0.0,0.16,0.16,0.16,0.05,0.02,0.07,0.05,0.07,Matches,
16,David López,es ESP,Espanyol,"MF,DF",31.0,18.0,8,743.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.8,2.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.1,0.05,0.1,Matches,
17,Nico Ribaudo,es ESP,Espanyol,"MF,FW",20.0,31.0,7,1116.0,12.4,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,1.4,2.4,40.0,54.0,74.0,0.16,0.0,0.16,0.16,0.16,0.08,0.12,0.2,0.08,0.2,Matches,
18,Loren Morón,es ESP,Espanyol,"FW,MF",27.0,21.0,4,563.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.4,5.0,5.0,19.0,0.16,0.0,0.16,0.16,0.16,0.11,0.12,0.23,0.11,0.23,Matches,
19,Landry Dimata,be BEL,Espanyol,"FW,MF",23.0,17.0,4,541.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.3,2.0,6.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.33,0.27,0.33,Matches,
20,Wu Lei,cn CHN,Espanyol,"FW,MF",29.0,23.0,4,474.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.9,1.9,8.0,6.0,21.0,0.19,0.0,0.19,0.19,0.19,0.2,0.17,0.37,0.2,0.37,Matches,
21,Fran Mérida,es ESP,Espanyol,MF,31.0,10.0,3,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.2,0.3,4.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,
22,Dídac Vilà,es ESP,Espanyol,"DF,MF",32.0,9.0,1,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,
23,Rubén,es ESP,Espanyol,DF,20.0,4.0,1,150.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,5.0,1.0,8.0,0.0,0.6,0.6,0.0,0.6,0.01,0.32,0.33,0.01,0.33,Matches,
24,Oier Olazábal,es ESP,Espanyol,GK,31.0,2.0,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
25,Joan García,es ESP,Espanyol,GK,20.0,2.0,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
26,Miguel Juan Llambrich,es ESP,Espanyol,DF,25.0,2.0,1,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
27,Lluís Recasens,es ESP,Espanyol,DF,19.0,1.0,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
28,Daniel Villahermosa,es ESP,Espanyol,MF,20.0,1.0,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
29,Jofre,es ESP,Espanyol,"MF,DF",20.0,3.0,0,20.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,7.0,0.0,4.5,4.5,0.0,4.5,0.0,2.01,2.01,0.0,2.01,Matches,
30,Gori,es ESP,Espanyol,MF,19.0,1.0,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,Matches,
31,Álvaro Vadillo,es ESP,Espanyol,"DF,MF",26.0,3.0,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
32,Victor Gomez,es ESP,Espanyol,DF,21.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
33,Luca Koleosho,it ITA,Espanyol,FW,16.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
34,Álvaro García,es ESP,Espanyol,DF,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
35,Aleix Gorjon,es ESP,Espanyol,DF,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
36,Roger Martínez,es ESP,Espanyol,MF,17.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
37,Alejandro Pérez,es ESP,Espanyol,DF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,
38,Squad Total,,Espanyol,,27.7,38.0,418,3420.0,38.0,39.0,25.0,64.0,34.0,5.0,5.0,99.0,7.0,36.7,32.9,25.8,58.7,610.0,1212.0,1196.0,1.03,0.66,1.68,0.89,1.55,0.97,0.68,1.65,0.87,1.55,,
39,Opponent Total,,Espanyol,,27.5,38.0,418,3420.0,38.0,51.0,39.0,90.0,47.0,4.0,5.0,120.0,7.0,51.2,47.3,36.7,84.1,800.0,1705.0,1679.0,1.34,1.03,2.37,1.24,2.26,1.35,0.97,2.31,1.25,2.21,,
0,David Soria,es ESP,Getafe,GK,28.0,38.0,38,3414.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
1,Djené,tg TOG,Getafe,DF,29.0,35.0,35,3115.0,34.6,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.1,0.1,0.4,0.6,24.0,89.0,9.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.02,0.0,0.02,Matches,
2,Nemanja Maksimović,rs SRB,Getafe,MF,26.0,35.0,34,2936.0,32.6,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.6,2.6,0.8,3.4,28.0,51.0,44.0,0.03,0.06,0.09,0.03,0.09,0.08,0.03,0.1,0.08,0.1,Matches,
3,Enes Ünal,tr TUR,Getafe,FW,24.0,37.0,33,2798.0,31.1,16.0,1.0,17.0,14.0,2.0,4.0,8.0,0.0,10.4,7.3,1.5,8.8,24.0,44.0,127.0,0.51,0.03,0.55,0.45,0.48,0.34,0.05,0.38,0.24,0.28,Matches,
4,Mathías Olivera,uy URU,Getafe,DF,23.0,32.0,32,2803.0,31.1,1.0,3.0,4.0,1.0,0.0,0.0,10.0,0.0,2.4,2.0,2.4,4.4,73.0,101.0,95.0,0.03,0.1,0.13,0.03,0.13,0.08,0.08,0.16,0.06,0.14,Matches,
5,Damián Suárez,uy URU,Getafe,DF,33.0,35.0,31,2711.0,30.1,0.0,3.0,3.0,0.0,0.0,0.0,13.0,0.0,0.4,0.4,3.0,3.4,33.0,116.0,96.0,0.0,0.1,0.1,0.0,0.1,0.01,0.1,0.11,0.01,0.11,Matches,
6,Jorge Cuenca,es ESP,Getafe,DF,21.0,32.0,31,2683.0,29.8,1.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0.9,0.9,0.1,1.0,4.0,61.0,6.0,0.03,0.0,0.03,0.03,0.03,0.03,0.0,0.04,0.03,0.04,Matches,
7,Stefan Mitrović,rs SRB,Getafe,DF,31.0,32.0,31,2667.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.2,0.2,0.0,0.2,2.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,
8,Mauro Arambarri,uy URU,Getafe,MF,25.0,31.0,31,2663.0,29.6,0.0,5.0,5.0,0.0,0.0,0.0,13.0,0.0,1.2,1.2,2.2,3.3,32.0,79.0,47.0,0.0,0.17,0.17,0.0,0.17,0.04,0.07,0.11,0.04,0.11,Matches,
9,Carles Aleñá,es ESP,Getafe,MF,23.0,33.0,30,2320.0,25.8,1.0,2.0,3.0,1.0,0.0,0.0,6.0,1.0,1.8,1.8,1.3,3.1,33.0,81.0,65.0,0.04,0.08,0.12,0.04,0.12,0.07,0.05,0.12,0.07,0.12,Matches,
10,Sandro Ramírez,es ESP,Getafe,FW,26.0,29.0,19,1462.0,16.2,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,3.0,3.0,0.9,3.9,34.0,23.0,107.0,0.18,0.0,0.18,0.18,0.18,0.18,0.06,0.24,0.18,0.24,Matches,
11,Borja Mayoral,es ESP,Getafe,FW,24.0,18.0,11,1044.0,11.6,6.0,1.0,7.0,5.0,1.0,1.0,3.0,0.0,2.6,1.8,1.2,3.0,21.0,24.0,55.0,0.52,0.09,0.6,0.43,0.52,0.22,0.1,0.33,0.16,0.26,Matches,
12,Florentino Luís,pt POR,Getafe,MF,21.0,22.0,9,992.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,3.0,33.0,11.0,0.0,0.09,0.09,0.0,0.09,0.01,0.03,0.03,0.01,0.03,Matches,
13,Óscar Rodríguez Arnaiz,es ESP,Getafe,"MF,FW",23.0,18.0,9,943.0,10.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.9,1.9,19.0,36.0,31.0,0.0,0.1,0.1,0.0,0.1,0.09,0.09,0.18,0.09,0.18,Matches,
14,Iglesias,es ESP,Getafe,DF,23.0,20.0,7,719.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.9,0.9,15.0,15.0,24.0,0.0,0.13,0.13,0.0,0.13,0.01,0.11,0.12,0.01,0.12,Matches,
15,Jakub Jankto,cz CZE,Getafe,"DF,MF",25.0,14.0,6,587.0,6.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,1.4,1.6,8.0,20.0,32.0,0.0,0.31,0.31,0.0,0.31,0.03,0.22,0.25,0.03,0.25,Matches,
16,Okay Yokuşlu,tr TUR,Getafe,"DF,MF",27.0,11.0,5,465.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,
17,Erick Cabaco,uy URU,Getafe,DF,26.0,10.0,5,403.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,0.4,0.5,3.0,13.0,1.0,0.0,0.22,0.22,0.0,0.22,0.01,0.09,0.1,0.01,0.1,Matches,
18,Jaime Mata,es ESP,Getafe,FW,32.0,22.0,4,672.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.3,1.3,0.6,1.9,6.0,11.0,61.0,0.13,0.0,0.13,0.13,0.13,0.17,0.08,0.26,0.17,0.26,Matches,
19,Darío Poveda,es ESP,Getafe,"FW,MF",24.0,15.0,3,380.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,5.0,8.0,24.0,0.24,0.0,0.24,0.24,0.24,0.07,0.02,0.09,0.07,0.09,Matches,
20,David Timor,es ESP,Getafe,MF,31.0,7.0,3,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,
21,Allan Nyom,cm CMR,Getafe,DF,33.0,5.0,3,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,
22,Gonzalo Villar,es ESP,Getafe,MF,23.0,10.0,2,298.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,7.0,14.0,5.0,0.0,0.3,0.3,0.0,0.3,0.12,0.11,0.23,0.12,0.23,Matches,
23,José Juan Macías,mx MEX,Getafe,"FW,MF",21.0,7.0,2,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,
24,Jonathan Silva,ar ARG,Getafe,"DF,FW",27.0,9.0,1,226.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.2,5.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches,
25,Vitolo,es ESP,Getafe,MF,31.0,7.0,1,221.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,8.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,0.01,0.06,Matches,
26,Emmanuel Amankwaa Akurugu,gh GHA,Getafe,DF,19.0,3.0,1,79.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5.0,4.0,6.0,0.0,1.14,1.14,0.0,1.14,0.03,0.1,0.13,0.03,0.13,Matches,
27,Chema,es ESP,Getafe,MF,29.0,1.0,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Matches,
28,Marc Cucurella,es ESP,Getafe,"MF,DF",23.0,1.0,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.62,0.31,0.93,0.62,0.93,Matches,
29,Hugo Duro,es ESP,Getafe,"DF,MF",21.0,1.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61,Matches,
30,Diego Conde,es ESP,Getafe,GK,22.0,1.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,
