Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Playing Time_MP
10,Augusto Batalla,ar ARG,GK,27.0,17.0,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Granada,
11,Bruno Méndez,uy URU,DF,23.0,17.0,15,1333.0,14.8,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.6,0.6,0.1,0.7,8.0,47.0,14.0,0.14,0.0,0.14,0.14,0.14,0.04,0.01,0.05,0.04,0.05,Matches,Granada,
12,Óscar Melendo,es ESP,"MF,FW",25.0,26.0,15,1122.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,21.0,38.0,33.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,Granada,
13,André Ferreira,pt POR,GK,27.0,15.0,14,1340.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Granada,
14,Raúl Torrente,es ESP,DF,21.0,17.0,14,1250.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,4.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,Granada,
15,Facundo Pellistri,uy URU,"MF,FW",21.0,15.0,14,1232.0,13.7,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,2.5,2.5,1.2,3.7,33.0,22.0,96.0,0.15,0.07,0.22,0.15,0.22,0.18,0.09,0.27,0.18,0.27,Matches,Granada,
16,José Callejón,es ESP,"MF,FW",36.0,25.0,7,803.0,8.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,1.5,2.8,10.0,35.0,50.0,0.0,0.11,0.11,0.0,0.11,0.15,0.17,0.32,0.15,0.32,Matches,Granada,
17,Kamil Jóźwiak,pl POL,MF,25.0,11.0,7,571.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.2,1.3,15.0,21.0,31.0,0.0,0.16,0.16,0.0,0.16,0.02,0.19,0.21,0.02,0.21,Matches,Granada,
18,Antonio Puertas,es ESP,"MF,FW",31.0,27.0,6,730.0,8.1,0.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,3.2,1.6,0.6,2.2,18.0,22.0,46.0,0.0,0.25,0.25,0.0,0.25,0.39,0.08,0.47,0.2,0.27,Matches,Granada,
19,Martin Hongla,cm CMR,"MF,DF",25.0,13.0,6,562.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Granada,
20,Kamil Piątkowski,pl POL,DF,23.0,9.0,6,505.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.8,0.1,0.9,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.17,0.14,0.17,Matches,Granada,
21,Álvaro Carreras,es ESP,"MF,FW",20.0,13.0,5,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.8,13.0,14.0,31.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.15,0.07,0.15,Matches,Granada,
22,Raúl Fernández,es ESP,GK,35.0,4.0,4,280.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Granada,
23,Matias Arezo,uy URU,FW,20.0,14.0,3,369.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,0.1,1.2,6.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.28,0.01,0.3,0.28,0.3,Matches,Granada,
24,Marc Martínez,es ESP,GK,33.0,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Granada,
25,Wilson Manafá,pt POR,"DF,MF",29.0,4.0,3,240.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,Granada,
26,Faitout Maouassa,fr FRA,"DF,MF",25.0,6.0,2,229.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,8.0,6.0,15.0,0.0,0.39,0.39,0.0,0.39,0.06,0.18,0.24,0.06,0.24,Matches,Granada,
27,Theo Corbeanu,ca CAN,"MF,FW",21.0,9.0,2,182.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,5.0,5.0,13.0,0.49,0.0,0.49,0.49,0.49,0.14,0.0,0.14,0.14,0.14,Matches,Granada,
28,Víctor Díaz,es ESP,"DF,MF",35.0,4.0,2,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Granada,
29,Sergio Rodelas,es ESP,"FW,DF",18.0,3.0,2,122.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.2,3.0,1.0,5.0,0.0,0.74,0.74,0.0,0.74,0.02,0.84,0.86,0.02,0.86,Matches,Granada,
30,Jesús Vallejo,es ESP,DF,26.0,3.0,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Granada,
31,Samu Omorodion,es ESP,FW,19.0,1.0,1,80.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.0,0.0,3.0,1.13,0.0,1.13,1.13,1.13,0.78,0.05,0.84,0.78,0.84,Matches,Granada,
32,Njegoš Petrović,rs SRB,"MF,FW",24.0,10.0,0,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches,Granada,
33,Famara Diedhiou,sn SEN,"FW,MF",30.0,8.0,0,89.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,5.0,0.0,19.0,0.0,1.01,1.01,0.0,1.01,0.5,0.21,0.71,0.5,0.71,Matches,Granada,
34,Shon Weissman,il ISR,FW,27.0,5.0,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Granada,
35,Brau,es ESP,DF,21.0,1.0,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Granada,
36,Adri Bosch,es ESP,DF,22.0,1.0,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Granada,
37,Pablo Saenz,es ESP,MF,22.0,1.0,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Granada,
38,Alberto Soro,es ESP,MF,24.0,1.0,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.0,0.51,Matches,Granada,
39,Alberto Perea,es ESP,"MF,FW",32.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,4.87,0.0,4.87,Matches,Granada,
40,Fran Árbol,es ESP,GK,17.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Granada,
41,Eghosa Bello,ng NGA,FW,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Granada,
42,Mario González,es ESP,MF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Granada,
43,Adrián López,es ESP,GK,24.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Granada,
44,Lassina Sangare,ci CIV,MF,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Granada,
45,Pol Tristán,es ESP,GK,21.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Granada,
46,Squad Total,,,26.7,38.0,418,3420.0,38.0,35.0,27.0,62.0,30.0,5.0,8.0,98.0,4.0,42.6,36.4,31.1,67.6,512.0,1044.0,1030.0,0.92,0.71,1.63,0.79,1.5,1.12,0.82,1.94,0.96,1.78,,Granada,
47,Opponent Total,,,27.2,38.0,418,3420.0,38.0,77.0,54.0,131.0,72.0,5.0,6.0,92.0,5.0,64.2,59.5,43.8,103.2,728.0,1490.0,1478.0,2.03,1.42,3.45,1.89,3.32,1.69,1.15,2.84,1.57,2.72,,Granada,
0,Álvaro Vallés,es ESP,GK,26.0,37.0,37,3263.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,LasPalmas,
1,Kirian Rodríguez,es ESP,MF,27.0,37.0,36,3211.0,35.7,6.0,2.0,8.0,6.0,0.0,0.0,8.0,0.0,2.1,2.1,1.6,3.7,46.0,296.0,78.0,0.17,0.06,0.22,0.17,0.22,0.06,0.05,0.1,0.06,0.1,Matches,LasPalmas,
2,Mika Màrmol,es ESP,DF,21.0,36.0,36,3178.0,35.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,1.0,1.1,36.0,142.0,13.0,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.03,0.0,0.03,Matches,LasPalmas,
3,Munir El Haddadi,ma MAR,FW,27.0,38.0,32,2449.0,27.2,3.0,2.0,5.0,3.0,0.0,1.0,3.0,0.0,4.3,3.5,1.9,5.5,26.0,78.0,167.0,0.11,0.07,0.18,0.11,0.18,0.16,0.07,0.23,0.13,0.2,Matches,LasPalmas,
4,Sergi Cardona,es ESP,DF,24.0,35.0,30,2814.0,31.3,1.0,2.0,3.0,1.0,0.0,0.0,11.0,0.0,2.7,2.7,2.8,5.5,60.0,160.0,165.0,0.03,0.06,0.1,0.03,0.1,0.09,0.09,0.18,0.09,0.18,Matches,LasPalmas,
5,Javier Muñoz,es ESP,MF,28.0,37.0,30,2640.0,29.3,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,2.5,2.5,1.4,4.0,33.0,122.0,126.0,0.07,0.1,0.17,0.07,0.17,0.09,0.05,0.14,0.09,0.14,Matches,LasPalmas,
6,Álex Suárez,es ESP,DF,30.0,32.0,30,2562.0,28.5,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,1.2,1.2,0.2,1.4,12.0,109.0,15.0,0.07,0.0,0.07,0.07,0.07,0.04,0.01,0.05,0.04,0.05,Matches,LasPalmas,
7,Saúl Coco,gq EQG,DF,24.0,30.0,26,2295.0,25.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.1,1.1,0.0,1.1,9.0,69.0,1.0,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04,Matches,LasPalmas,
8,Sandro Ramírez,es ESP,FW,28.0,27.0,21,1808.0,20.1,1.0,3.0,4.0,1.0,0.0,1.0,3.0,0.0,3.7,3.0,2.6,5.6,61.0,54.0,209.0,0.05,0.15,0.2,0.05,0.2,0.19,0.13,0.32,0.15,0.28,Matches,LasPalmas,
9,Alberto Moleiro,es ESP,"FW,MF",19.0,28.0,21,1803.0,20.0,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.7,4.6,86.0,87.0,184.0,0.15,0.15,0.3,0.15,0.3,0.1,0.13,0.23,0.1,0.23,Matches,LasPalmas,
10,Máximo Perrone,ar ARG,MF,20.0,29.0,20,1623.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,0.5,0.8,12.0,78.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,LasPalmas,
11,Enzo Loiodice,fr FRA,MF,22.0,34.0,19,1790.0,19.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,1.3,1.9,27.0,97.0,72.0,0.0,0.05,0.05,0.0,0.05,0.03,0.07,0.09,0.03,0.09,Matches,LasPalmas,
12,Marvin,es ESP,"FW,DF",23.0,31.0,17,1855.0,20.6,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,2.5,3.5,60.0,36.0,177.0,0.0,0.1,0.1,0.0,0.1,0.05,0.12,0.17,0.05,0.17,Matches,LasPalmas,
13,Julian Araujo,mx MEX,DF,21.0,25.0,15,1462.0,16.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,1.2,1.9,23.0,74.0,47.0,0.06,0.0,0.06,0.06,0.06,0.04,0.07,0.11,0.04,0.11,Matches,LasPalmas,
14,Sory Kaba,gn GUI,FW,28.0,17.0,9,720.0,8.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,0.3,1.8,7.0,12.0,36.0,0.12,0.12,0.25,0.12,0.25,0.18,0.04,0.23,0.18,0.23,Matches,LasPalmas,
15,Jonathan Viera,es ESP,"MF,FW",33.0,9.0,7,617.0,6.9,2.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,2.3,0.7,1.0,1.7,26.0,65.0,37.0,0.29,0.15,0.44,0.0,0.15,0.33,0.14,0.47,0.1,0.24,Matches,LasPalmas,
16,Marc Cardona,es ESP,FW,28.0,26.0,6,737.0,8.2,4.0,1.0,5.0,3.0,1.0,1.0,4.0,0.0,4.2,3.5,1.1,4.5,10.0,13.0,74.0,0.49,0.12,0.61,0.37,0.49,0.52,0.13,0.65,0.42,0.55,Matches,LasPalmas,
17,Pejiño,es ESP,FW,27.0,17.0,6,504.0,5.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,0.6,1.9,17.0,20.0,66.0,0.36,0.0,0.36,0.36,0.36,0.23,0.11,0.34,0.23,0.34,Matches,LasPalmas,
18,Daley Sinkgraven,nl NED,DF,28.0,10.0,6,374.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,LasPalmas,
19,Juan Herzog,es ESP,DF,20.0,4.0,3,292.0,3.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,0.0,3.0,0.0,0.62,0.0,0.62,0.62,0.62,0.21,0.0,0.21,0.21,0.21,Matches,LasPalmas,
20,Álvaro Lemos,es ESP,DF,30.0,4.0,3,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,LasPalmas,
21,Benito Ramírez,es ESP,"FW,MF",28.0,20.0,2,384.0,4.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,13.0,5.0,46.0,0.23,0.23,0.47,0.23,0.47,0.09,0.13,0.22,0.09,0.22,Matches,LasPalmas,
22,José Campaña,es ESP,MF,30.0,8.0,1,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,LasPalmas,
23,Cristian Herrera,es ESP,"FW,MF",32.0,8.0,1,166.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.0,0.9,2.0,8.0,16.0,0.54,0.0,0.54,0.54,0.54,0.48,0.02,0.5,0.48,0.5,Matches,LasPalmas,
24,Aarón Escandell,es ESP,GK,27.0,2.0,1,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,LasPalmas,
25,Fabio González,es ESP,MF,26.0,6.0,1,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,LasPalmas,
26,Eric Curbelo,es ESP,"DF,MF",29.0,2.0,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,LasPalmas,
27,Omenuke Mfulu,cd COD,"MF,FW",29.0,5.0,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,LasPalmas,
28,Iñaki González,es ESP,MF,19.0,1.0,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,LasPalmas,
29,Pau Ferrer,es ESP,FW,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,LasPalmas,
30,Ale Gorrin,es ESP,GK,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,LasPalmas,
31,Álvaro Killane,es ESP,GK,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,LasPalmas,
32,Squad Total,,,25.5,38.0,418,3420.0,38.0,33.0,23.0,56.0,30.0,3.0,5.0,84.0,5.0,33.2,29.2,23.3,52.5,577.0,1596.0,1573.0,0.87,0.61,1.47,0.79,1.39,0.87,0.61,1.49,0.77,1.38,,LasPalmas,
33,Opponent Total,,,27.1,38.0,418,3420.0,38.0,44.0,33.0,77.0,39.0,5.0,9.0,97.0,5.0,56.6,49.7,41.8,91.4,584.0,1207.0,1191.0,1.16,0.87,2.03,1.03,1.89,1.49,1.1,2.59,1.31,2.41,,LasPalmas,
0,Predrag Rajković,rs SRB,GK,27.0,36.0,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Mallorca,
1,Dani Rodríguez,es ESP,MF,35.0,36.0,31,2615.0,29.1,2.0,4.0,6.0,2.0,0.0,0.0,9.0,0.0,1.4,1.4,4.1,5.5,54.0,118.0,110.0,0.07,0.14,0.21,0.07,0.21,0.05,0.14,0.19,0.05,0.19,Matches,Mallorca,
2,Martin Valjent,sk SVK,DF,27.0,28.0,28,2349.0,26.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.9,1.2,22.0,61.0,27.0,0.0,0.04,0.04,0.0,0.04,0.01,0.03,0.05,0.01,0.05,Matches,Mallorca,
3,Giovanni González,uy URU,DF,28.0,34.0,27,2464.0,27.4,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.5,0.5,1.4,1.8,28.0,91.0,95.0,0.04,0.04,0.07,0.04,0.07,0.02,0.05,0.07,0.02,0.07,Matches,Mallorca,
4,Samu Costa,pt POR,MF,22.0,34.0,26,2303.0,25.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.1,1.1,0.5,1.6,16.0,93.0,32.0,0.04,0.04,0.08,0.04,0.08,0.04,0.02,0.06,0.04,0.06,Matches,Mallorca,
5,Vedat Muriqi,xk KVX,FW,29.0,29.0,25,2327.0,25.9,7.0,2.0,9.0,6.0,1.0,3.0,5.0,0.0,10.4,8.0,2.6,10.6,20.0,40.0,134.0,0.27,0.08,0.35,0.23,0.31,0.4,0.1,0.5,0.31,0.41,Matches,Mallorca,
6,Matija Nastasić,rs SRB,DF,30.0,26.0,25,2258.0,25.1,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,1.0,1.0,0.6,1.6,11.0,64.0,4.0,0.08,0.0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06,Matches,Mallorca,
7,Antonio Raillo,es ESP,DF,31.0,26.0,25,2195.0,24.4,3.0,2.0,5.0,3.0,0.0,0.0,6.0,1.0,1.4,1.4,2.0,3.4,24.0,80.0,4.0,0.12,0.08,0.21,0.12,0.21,0.06,0.08,0.14,0.06,0.14,Matches,Mallorca,
8,Sergi Darder,es ESP,MF,29.0,36.0,21,2157.0,24.0,2.0,5.0,7.0,2.0,0.0,0.0,4.0,0.0,2.2,2.2,6.4,8.6,56.0,132.0,75.0,0.08,0.21,0.29,0.08,0.29,0.09,0.27,0.36,0.09,0.36,Matches,Mallorca,
9,Antonio Sánchez,es ESP,MF,26.0,29.0,21,1452.0,16.1,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.5,2.5,0.8,3.3,35.0,57.0,61.0,0.19,0.06,0.25,0.19,0.25,0.16,0.05,0.21,0.16,0.21,Matches,Mallorca,
10,Cyle Larin,ca CAN,FW,28.0,35.0,20,1823.0,20.3,3.0,2.0,5.0,3.0,0.0,0.0,8.0,0.0,9.0,9.0,1.4,10.4,20.0,13.0,103.0,0.15,0.1,0.25,0.15,0.25,0.45,0.07,0.52,0.45,0.52,Matches,Mallorca,
11,Jaume Costa,es ESP,DF,35.0,30.0,19,1682.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,1.2,1.5,34.0,50.0,104.0,0.0,0.05,0.05,0.0,0.05,0.02,0.06,0.08,0.02,0.08,Matches,Mallorca,
12,Omar Mascarell,gq EQG,MF,30.0,29.0,18,1571.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.4,0.4,0.0,0.4,12.0,67.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Mallorca,
13,Pablo Maffeo,es ESP,DF,26.0,22.0,17,1454.0,16.2,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.8,0.8,0.9,1.7,38.0,41.0,68.0,0.06,0.12,0.19,0.06,0.19,0.05,0.05,0.1,0.05,0.1,Matches,Mallorca,
14,Copete,es ESP,DF,23.0,19.0,17,1333.0,14.8,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.5,0.5,0.8,1.3,3.0,52.0,2.0,0.07,0.07,0.14,0.07,0.14,0.04,0.05,0.09,0.04,0.09,Matches,Mallorca,
15,Manu Morlanes,es ESP,MF,24.0,35.0,16,1615.0,17.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,29.0,104.0,31.0,0.0,0.11,0.11,0.0,0.11,0.06,0.11,0.17,0.06,0.17,Matches,Mallorca,
16,Toni Lato,es ESP,DF,25.0,28.0,16,1544.0,17.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.3,1.6,30.0,39.0,110.0,0.0,0.06,0.06,0.0,0.06,0.01,0.08,0.09,0.01,0.09,Matches,Mallorca,
17,Abdón Prats,es ESP,"FW,MF",30.0,34.0,11,1270.0,14.1,6.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,3.2,3.2,2.4,5.6,9.0,26.0,49.0,0.43,0.07,0.5,0.43,0.5,0.23,0.17,0.4,0.23,0.4,Matches,Mallorca,
18,Nacho Vidal,es ESP,DF,28.0,8.0,5,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.2,1.2,5.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.23,0.04,0.26,0.23,0.26,Matches,Mallorca,
19,Nemanja Radonjić,rs SRB,"MF,DF",27.0,11.0,4,353.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.6,2.2,23.0,12.0,43.0,0.0,0.0,0.0,0.0,0.0,0.4,0.16,0.55,0.4,0.55,Matches,Mallorca,
20,Siebe Van Der Heyden,be BEL,DF,25.0,6.0,4,286.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,Mallorca,
21,Amath,sn SEN,"FW,MF",27.0,15.0,3,394.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.6,1.6,0.4,1.9,19.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,0.35,0.09,0.44,0.35,0.44,Matches,Mallorca,
22,Javier Llabrés,es ESP,"MF,FW",20.0,16.0,1,247.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.3,1.0,9.0,5.0,30.0,0.36,0.0,0.36,0.36,0.36,0.25,0.11,0.37,0.25,0.37,Matches,Mallorca,
23,Iván Cuéllar,es ESP,GK,39.0,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mallorca,
