Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Playing Time_MP
1,Iván Balliu,al ALB,DF,29.0,35.0,35,3147.0,35.0,1.0,2.0,3.0,1.0,0.0,0.0,10.0,1.0,0.9,0.9,3.5,4.4,84.0,134.0,132.0,0.03,0.06,0.09,0.03,0.09,0.02,0.1,0.13,0.02,0.13,Matches,merged_,
2,Fran Garcia,es ESP,DF,21.0,34.0,34,3025.0,33.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,1.7,2.6,140.0,133.0,141.0,0.03,0.0,0.03,0.03,0.03,0.03,0.05,0.08,0.03,0.08,Matches,merged_,
3,Álvaro García,es ESP,"FW,MF",28.0,36.0,34,2998.0,33.3,7.0,4.0,11.0,7.0,0.0,0.0,6.0,0.0,5.3,5.3,4.7,9.9,124.0,86.0,293.0,0.21,0.12,0.33,0.21,0.33,0.16,0.14,0.3,0.16,0.3,Matches,merged_,
4,Santi Comesaña,es ESP,MF,24.0,35.0,32,2682.0,29.8,1.0,2.0,3.0,1.0,0.0,0.0,12.0,1.0,3.7,3.7,2.0,5.7,46.0,165.0,50.0,0.03,0.07,0.1,0.03,0.1,0.12,0.07,0.19,0.12,0.19,Matches,merged_,
5,Stole Dimitrievski,mk MKD,GK,27.0,31.0,30,2772.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
6,Óscar Valentín,es ESP,MF,26.0,35.0,29,2569.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.2,1.2,1.0,2.3,27.0,140.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,merged_,
7,Isaac Palazón Camacho,es ESP,"FW,MF",26.0,34.0,27,2288.0,25.4,2.0,4.0,6.0,2.0,0.0,0.0,7.0,0.0,3.1,3.1,3.1,6.2,41.0,94.0,148.0,0.08,0.16,0.24,0.08,0.24,0.12,0.12,0.24,0.12,0.24,Matches,merged_,
8,Óscar Trejo,ar ARG,MF,33.0,32.0,24,2007.0,22.3,3.0,9.0,12.0,0.0,3.0,3.0,13.0,0.0,3.3,0.9,5.0,5.9,53.0,135.0,96.0,0.13,0.4,0.54,0.0,0.4,0.15,0.22,0.37,0.04,0.26,Matches,merged_,
9,Esteban Saveljich,me MNE,DF,30.0,21.0,21,1700.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.0,0.6,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,merged_,
10,Sergi Guardiola,es ESP,FW,30.0,32.0,20,1710.0,19.0,8.0,2.0,10.0,7.0,1.0,1.0,3.0,0.0,7.1,6.3,2.0,8.3,23.0,32.0,114.0,0.42,0.11,0.53,0.37,0.47,0.37,0.1,0.48,0.33,0.44,Matches,merged_,
11,Randy Nteka,ao ANG,"FW,MF",23.0,34.0,16,1462.0,16.2,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.4,3.4,1.4,4.7,21.0,31.0,84.0,0.18,0.0,0.18,0.18,0.18,0.21,0.08,0.29,0.21,0.29,Matches,merged_,
12,Unai López,es ESP,MF,25.0,27.0,13,1160.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.1,1.1,1.4,2.6,16.0,68.0,36.0,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.2,0.09,0.2,Matches,merged_,
13,Pathé Ciss,sn SEN,MF,27.0,31.0,11,1097.0,12.2,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.7,1.7,0.5,2.2,8.0,55.0,6.0,0.16,0.08,0.25,0.16,0.25,0.14,0.04,0.18,0.14,0.18,Matches,merged_,
14,Nikola Maraš,rs SRB,DF,25.0,16.0,11,1044.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,merged_,
15,Radamel Falcao,co COL,FW,35.0,22.0,8,838.0,9.3,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,4.9,4.9,0.3,5.2,8.0,15.0,38.0,0.64,0.0,0.64,0.64,0.64,0.53,0.03,0.56,0.53,0.56,Matches,merged_,
16,Mario Suárez,es ESP,DF,34.0,14.0,8,712.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.13,Matches,merged_,
17,Luca Zidane,fr FRA,GK,23.0,8.0,8,645.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
18,Bebé,cv CPV,FW,31.0,29.0,6,867.0,9.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.7,1.7,1.8,3.4,54.0,10.0,80.0,0.1,0.21,0.31,0.1,0.31,0.17,0.18,0.36,0.17,0.36,Matches,merged_,
19,Kévin Rodrigues,pt POR,"DF,FW",27.0,13.0,5,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,9.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,merged_,
20,Mario Hernández,es ESP,"DF,FW",22.0,9.0,5,395.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.3,4.0,15.0,10.0,0.23,0.0,0.23,0.23,0.23,0.06,0.01,0.06,0.06,0.06,Matches,merged_,
21,Martín Merquelanz,es ESP,"FW,MF",26.0,4.0,3,173.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.1,5.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.47,0.56,0.09,0.56,Matches,merged_,
22,Mamadou Sylla,sn SEN,FW,27.0,12.0,1,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,0.3,1.4,6.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.51,0.39,0.51,Matches,merged_,
23,Andrés Martín,es ESP,"FW,MF",22.0,7.0,1,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches,merged_,
24,José Pozo,es ESP,"MF,DF",25.0,5.0,0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.18,0.42,0.6,0.18,0.6,Matches,merged_,
25,Alejandro Asensio,es ESP,FW,20.0,2.0,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.38,0.22,0.38,Matches,merged_,
26,Álvaro Aguirre,es ESP,FW,21.0,1.0,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
27,Yacine Qasmi,ma MAR,FW,30.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
28,Iván Arboleda,co COL,GK,25.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
29,Jorge Moreno,es ESP,DF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
30,Sergio Moreno,es ESP,FW,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
31,Morro,es ESP,GK,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
32,Manuel Navarro,es ESP,MF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
33,Adrian Quintela,es ESP,GK,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
34,Iker Recio,es ESP,DF,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
35,Squad Total,,,27.5,38.0,418,3420.0,38.0,38.0,28.0,66.0,34.0,4.0,4.0,101.0,3.0,42.8,39.7,30.7,70.3,697.0,1312.0,1299.0,1.0,0.74,1.74,0.89,1.63,1.13,0.81,1.93,1.04,1.85,,merged_,
36,Opponent Total,,,27.6,38.0,418,3420.0,38.0,49.0,33.0,82.0,42.0,7.0,9.0,110.0,3.0,48.4,41.5,34.7,76.1,603.0,1330.0,1315.0,1.29,0.87,2.16,1.11,1.97,1.27,0.91,2.19,1.09,2.0,,merged_,
0,Gonçalo Guedes,pt POR,"FW,MF",24.0,36.0,30,2606.0,29.0,11.0,6.0,17.0,10.0,1.0,2.0,3.0,0.0,6.4,4.7,4.0,8.7,93.0,120.0,245.0,0.38,0.21,0.59,0.35,0.55,0.22,0.14,0.36,0.16,0.3,Matches,merged_,
1,Carlos Soler,es ESP,MF,24.0,32.0,28,2474.0,27.5,11.0,5.0,16.0,4.0,7.0,7.0,4.0,0.0,9.1,3.5,4.0,7.6,40.0,101.0,89.0,0.4,0.18,0.58,0.15,0.33,0.33,0.15,0.48,0.13,0.28,Matches,merged_,
2,Omar Alderete,py PAR,DF,24.0,29.0,28,2403.0,26.7,2.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.8,0.8,0.1,1.0,17.0,89.0,3.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches,merged_,
3,Hugo Guillamón,es ESP,"MF,DF",21.0,31.0,28,2361.0,26.2,1.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,0.4,0.4,0.4,0.8,11.0,139.0,19.0,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03,Matches,merged_,
4,Dimitri Foulquier,fr FRA,DF,28.0,29.0,25,2342.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.6,0.6,0.6,1.2,39.0,80.0,31.0,0.0,0.04,0.04,0.0,0.04,0.02,0.02,0.05,0.02,0.05,Matches,merged_,
5,José Luis Gayà,es ESP,DF,26.0,24.0,22,1871.0,20.8,2.0,4.0,6.0,2.0,0.0,0.0,8.0,2.0,1.2,1.2,2.6,3.8,36.0,67.0,92.0,0.1,0.19,0.29,0.1,0.29,0.06,0.12,0.18,0.06,0.18,Matches,merged_,
6,Hugo Duro,es ESP,"FW,MF",21.0,30.0,22,1834.0,20.4,7.0,1.0,8.0,7.0,0.0,0.0,3.0,1.0,3.5,3.5,0.7,4.2,12.0,21.0,87.0,0.34,0.05,0.39,0.34,0.39,0.17,0.03,0.2,0.17,0.2,Matches,merged_,
7,Maxi Gómez,uy URU,FW,24.0,29.0,21,1956.0,21.7,5.0,1.0,6.0,5.0,0.0,0.0,7.0,1.0,4.8,4.8,1.9,6.7,22.0,32.0,91.0,0.23,0.05,0.28,0.23,0.28,0.22,0.09,0.31,0.22,0.31,Matches,merged_,
8,Mouctar Diakhaby,gn GUI,DF,24.0,29.0,21,1948.0,21.6,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.6,0.6,0.2,0.8,18.0,51.0,7.0,0.0,0.05,0.05,0.0,0.05,0.03,0.01,0.04,0.03,0.04,Matches,merged_,
9,Gabriel Paulista,br BRA,DF,30.0,19.0,19,1592.0,17.7,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,0.2,1.0,9.0,35.0,1.0,0.11,0.06,0.17,0.11,0.17,0.04,0.01,0.06,0.04,0.06,Matches,merged_,
10,Daniel Wass,dk DEN,MF,32.0,19.0,19,1582.0,17.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.8,1.8,0.6,2.5,13.0,77.0,22.0,0.06,0.06,0.11,0.06,0.11,0.1,0.04,0.14,0.1,0.14,Matches,merged_,
11,Giorgi Mamardashvili,ge GEO,GK,20.0,18.0,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
12,Thierry Correia,pt POR,DF,22.0,19.0,18,1414.0,15.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,1.1,1.4,27.0,53.0,66.0,0.0,0.06,0.06,0.0,0.06,0.02,0.07,0.09,0.02,0.09,Matches,merged_,
13,Jasper Cillessen,nl NED,GK,32.0,17.0,17,1457.0,16.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
14,Yunus Musah,us USA,"MF,FW",18.0,29.0,13,1259.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,1.2,1.7,59.0,44.0,78.0,0.07,0.0,0.07,0.07,0.07,0.04,0.08,0.12,0.04,0.12,Matches,merged_,
15,Uroš Račić,rs SRB,MF,23.0,28.0,13,1206.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.9,0.9,0.4,1.3,6.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches,merged_,
16,Hélder Costa,ao ANG,"MF,FW",27.0,22.0,13,1118.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.8,2.1,39.0,34.0,80.0,0.0,0.08,0.08,0.0,0.08,0.03,0.14,0.17,0.03,0.17,Matches,merged_,
17,Ilaix Moriba,gn GUI,MF,18.0,14.0,9,818.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.7,0.7,0.2,0.8,9.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,Matches,merged_,
18,Bryan Gil,es ESP,"MF,FW",20.0,13.0,9,753.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.4,1.4,1.5,2.8,22.0,26.0,64.0,0.0,0.12,0.12,0.0,0.12,0.16,0.18,0.34,0.16,0.34,Matches,merged_,
19,Marcos André,br BRA,"FW,MF",24.0,29.0,8,973.0,10.8,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,2.6,5.6,19.0,20.0,62.0,0.09,0.28,0.37,0.09,0.37,0.28,0.24,0.52,0.28,0.52,Matches,merged_,
20,Jesus Vazquez,es ESP,DF,18.0,15.0,8,813.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,26.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,merged_,
21,Toni Lato,es ESP,DF,23.0,11.0,7,590.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,0.5,8.0,29.0,17.0,0.0,0.15,0.15,0.0,0.15,0.0,0.08,0.08,0.0,0.08,Matches,merged_,
22,Denis Cheryshev,ru RUS,"MF,FW",30.0,17.0,5,563.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.4,1.3,14.0,19.0,36.0,0.0,0.16,0.16,0.0,0.16,0.14,0.06,0.2,0.14,0.2,Matches,merged_,
23,Eray Cömert,ch SUI,DF,23.0,8.0,5,408.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.4,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches,merged_,
24,Jaume Doménech,es ESP,GK,30.0,4.0,3,343.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
25,Cristiano Piccini,it ITA,DF,28.0,6.0,3,322.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.2,5.0,14.0,10.0,0.28,0.0,0.28,0.28,0.28,0.04,0.02,0.07,0.04,0.07,Matches,merged_,
26,Cristhian Mosquera,es ESP,DF,17.0,6.0,3,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,merged_,
27,Koba Koindredi,fr FRA,MF,19.0,10.0,1,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches,merged_,
28,Ruben Lendinez,es ESP,DF,18.0,4.0,1,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,merged_,
29,Jason,es ESP,"MF,DF",27.0,5.0,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07,0.29,0.36,0.07,0.36,Matches,merged_,
30,Manu Vallejo,es ESP,"FW,MF",24.0,9.0,0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.2,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.23,0.14,0.23,Matches,merged_,
31,Jesús Santiago,es ESP,MF,17.0,3.0,0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
32,Mario Dominguez,es ESP,FW,17.0,2.0,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
33,Rubén Sobrino,es ESP,MF,29.0,1.0,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
34,Pedro Alemañ,es ESP,MF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
35,Alejandro Blanco,es ESP,MF,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
36,Alessandro Burlamaqui,pe PER,MF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
37,Cristian,es ESP,GK,23.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
38,Hugo González,es ESP,MF,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
39,Javier Guerra,es ESP,MF,18.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
40,Diego López,es ESP,MF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
41,José Menargues,es ESP,DF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
42,Charlie Perez,es ESP,GK,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
43,Lassina Sangare,ci CIV,MF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
44,César Tárrega,es ESP,DF,19.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
45,Squad Total,,,24.8,38.0,418,3420.0,38.0,45.0,30.0,75.0,37.0,8.0,9.0,134.0,8.0,39.0,32.2,25.4,57.6,554.0,1202.0,1187.0,1.18,0.79,1.97,0.97,1.76,1.03,0.67,1.69,0.85,1.52,,merged_,
46,Opponent Total,,,27.8,38.0,418,3420.0,38.0,50.0,34.0,84.0,43.0,7.0,8.0,133.0,7.0,47.7,41.6,32.3,73.8,597.0,1392.0,1383.0,1.32,0.89,2.21,1.13,2.03,1.26,0.85,2.11,1.09,1.94,,merged_,
0,Pau Torres,es ESP,DF,24.0,33.0,33,2855.0,31.7,5.0,1.0,6.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,1.5,4.5,59.0,162.0,10.0,0.16,0.03,0.19,0.16,0.19,0.09,0.05,0.14,0.09,0.14,Matches,merged_,
1,Gerónimo Rulli,ar ARG,GK,29.0,32.0,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
2,Daniel Parejo,es ESP,MF,32.0,33.0,32,2704.0,30.0,2.0,10.0,12.0,1.0,1.0,1.0,3.0,0.0,1.5,0.7,6.9,7.6,36.0,256.0,36.0,0.07,0.33,0.4,0.03,0.37,0.05,0.23,0.28,0.02,0.25,Matches,merged_,
3,Raúl Albiol,es ESP,DF,35.0,28.0,28,2465.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4,0.4,0.1,0.5,11.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches,merged_,
4,Manu Trigueros,es ESP,"MF,FW",29.0,35.0,27,2178.0,24.2,6.0,4.0,10.0,6.0,0.0,0.0,3.0,0.0,5.7,5.7,2.6,8.3,30.0,185.0,96.0,0.25,0.17,0.41,0.25,0.41,0.24,0.11,0.34,0.24,0.34,Matches,merged_,
5,Étienne Capoue,fr FRA,MF,33.0,30.0,26,2290.0,25.4,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.5,0.5,0.5,1.1,44.0,134.0,29.0,0.04,0.04,0.08,0.04,0.08,0.02,0.02,0.04,0.02,0.04,Matches,merged_,
6,Juan Foyth,ar ARG,DF,23.0,25.0,22,1924.0,21.4,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.7,0.7,1.1,1.8,48.0,91.0,35.0,0.05,0.05,0.09,0.05,0.09,0.03,0.05,0.08,0.03,0.08,Matches,merged_,
7,Yeremi Pino,es ESP,"MF,FW",18.0,31.0,21,1678.0,18.6,6.0,4.0,10.0,6.0,0.0,0.0,2.0,0.0,5.5,5.5,3.5,9.0,43.0,38.0,164.0,0.32,0.21,0.54,0.32,0.54,0.29,0.19,0.48,0.29,0.48,Matches,merged_,
8,Alfonso Pedraza,es ESP,DF,25.0,28.0,19,1701.0,18.9,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,1.9,1.9,5.2,7.2,94.0,64.0,182.0,0.21,0.21,0.42,0.21,0.42,0.1,0.28,0.38,0.1,0.38,Matches,merged_,
9,Pervis Estupiñán,ec ECU,DF,23.0,28.0,17,1575.0,17.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,2.5,3.3,50.0,70.0,148.0,0.0,0.06,0.06,0.0,0.06,0.04,0.14,0.19,0.04,0.19,Matches,merged_,
10,Arnaut Danjuma,nl NED,FW,24.0,23.0,17,1472.0,16.4,10.0,3.0,13.0,7.0,3.0,3.0,1.0,0.0,11.9,9.5,2.2,11.7,71.0,27.0,172.0,0.61,0.18,0.79,0.43,0.61,0.73,0.14,0.86,0.58,0.72,Matches,merged_,
11,Aïssa Mandi,dz ALG,DF,29.0,17.0,14,1375.0,15.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.3,2.3,0.1,2.3,7.0,54.0,2.0,0.07,0.0,0.07,0.07,0.07,0.15,0.0,0.15,0.15,0.15,Matches,merged_,
12,Gerard Moreno,es ESP,FW,29.0,17.0,14,1191.0,13.2,9.0,3.0,12.0,8.0,1.0,2.0,2.0,0.0,7.4,5.8,4.9,10.7,29.0,67.0,95.0,0.68,0.23,0.91,0.6,0.83,0.56,0.37,0.93,0.44,0.81,Matches,merged_,
13,Moi Gómez,es ESP,"MF,FW",27.0,29.0,13,1286.0,14.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,2.7,5.3,26.0,71.0,83.0,0.14,0.14,0.28,0.14,0.28,0.18,0.19,0.37,0.18,0.37,Matches,merged_,
14,Boulaye Dia,sn SEN,FW,24.0,25.0,13,1269.0,14.1,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,5.4,5.4,2.4,7.8,22.0,16.0,93.0,0.35,0.35,0.71,0.35,0.71,0.39,0.17,0.56,0.39,0.56,Matches,merged_,
15,Alberto Moreno,es ESP,"MF,DF",29.0,24.0,13,1223.0,13.6,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,3.1,3.1,1.9,5.0,34.0,53.0,87.0,0.22,0.15,0.37,0.22,0.37,0.23,0.14,0.37,0.23,0.37,Matches,merged_,
16,Samuel Chukwueze,ng NGA,"MF,FW",22.0,27.0,12,1333.0,14.8,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,4.6,4.6,4.6,9.3,89.0,41.0,164.0,0.2,0.2,0.41,0.2,0.41,0.31,0.31,0.63,0.31,0.63,Matches,merged_,
17,Vicente Iborra,es ESP,MF,33.0,20.0,12,1034.0,11.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,1.0,5.0,48.0,7.0,0.0,0.09,0.09,0.0,0.09,0.06,0.03,0.09,0.06,0.09,Matches,merged_,
18,Giovani Lo Celso,ar ARG,"FW,MF",25.0,16.0,11,994.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,2.4,3.5,33.0,68.0,71.0,0.09,0.09,0.18,0.09,0.18,0.1,0.22,0.32,0.1,0.32,Matches,merged_,
