Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Unnamed: 4_level_0_MP
4,Aïssa Mand,dz ALG,DF,28,,27,2392,26.6,3,1,4,3,0,0,6,2,2.1,2.1,0.8,2.9,5,62,3,0.11,0.04,0.15,0.11,0.15,0.08,0.03,0.11,0.08,0.11,Matches,RB,28
5,Víctor Rui,es ESP,DF,31,,24,2157,24,2,0,2,2,0,0,9,0,1.5,1.5,0.1,1.6,13,76,3,0.08,0,0.08,0.08,0.08,0.06,0,0.07,0.06,0.07,Matches,RB,27
6,Aitor Ruibal,es ESP,"FW,MF",24,,21,1593,17.7,2,2,4,2,0,0,2,0,2.9,2.9,2.1,5,40,54,148,0.11,0.11,0.23,0.11,0.23,0.16,0.12,0.28,0.16,0.28,Matches,RB,28
7,Claudio Bravo,cl CHI,GK,37,,20,1800,20,0,0,0,0,0,0,3,0,0,0,0.1,0.1,0,1,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,RB,20
8,�lex Moreno,es ESP,DF,27,,20,1786,19.8,0,2,2,0,0,0,4,0,0.9,0.9,2.8,3.7,61,65,84,0,0.1,0.1,0,0.1,0.05,0.14,0.19,0.05,0.19,Matches,RB,23
9,Marc Bartra,es ESP,DF,29,,19,1694,18.8,0,1,1,0,0,0,3,0,0.6,0.6,1,1.6,4,31,4,0,0.05,0.05,0,0.05,0.03,0.05,0.08,0.03,0.08,Matches,RB,19
10,Juan Miranda,es ESP,DF,20,,18,1652,18.4,1,2,3,1,0,0,4,0,0.7,0.7,1.5,2.2,21,68,89,0.05,0.11,0.16,0.05,0.16,0.04,0.08,0.12,0.04,0.12,Matches,RB,22
11,Joel Robles,es ESP,GK,30,,18,1620,18,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,RB,18
12,Andrés Guardad,mx MEX,MF,33,,17,1318,14.6,1,0,1,1,0,0,4,0,0.3,0.3,0.3,0.7,26,88,27,0.07,0,0.07,0.07,0.07,0.02,0.02,0.05,0.02,0.05,Matches,RB,24
13,Joaquí,es ESP,"FW,MF",39,,16,1291,14.3,2,6,8,2,0,0,2,0,0.6,0.6,3,3.5,46,77,121,0.14,0.42,0.56,0.14,0.56,0.04,0.21,0.25,0.04,0.25,Matches,RB,27
14,Borja Iglesias,es ESP,FW,27,,15,1411,15.7,11,0,11,6,5,5,2,0,8.4,4.4,0.7,5.1,7,12,72,0.7,0,0.7,0.38,0.38,0.53,0.04,0.58,0.28,0.33,Matches,RB,28
15,Cristian Tello,es ESP,"FW,MF",28,,12,1283,14.3,5,3,8,5,0,0,2,1,2.7,2.7,2.3,5,51,42,98,0.35,0.21,0.56,0.35,0.56,0.19,0.16,0.35,0.19,0.35,Matches,RB,29
16,William Carvalho,pt POR,MF,28,,12,1223,13.6,2,0,2,2,0,0,6,1,1.2,1.2,0.7,1.9,10,101,19,0.15,0,0.15,0.15,0.15,0.09,0.05,0.14,0.09,0.14,Matches,RB,27
17,Antonio Sanabria,py PAR,FW,24,,10,932,10.4,3,0,3,3,0,0,2,0,5,5,0.1,5.2,14,14,37,0.29,0,0.29,0.29,0.29,0.48,0.01,0.5,0.48,0.5,Matches,RB,16
18,Loren Moró,es ESP,FW,26,,9,991,11,1,0,1,1,0,0,2,0,2.8,2.8,0.4,3.2,6,23,49,0.09,0,0.09,0.09,0.09,0.26,0.03,0.29,0.26,0.29,Matches,RB,26
19,Diego Lainez,mx MEX,"FW,MF",20,,8,862,9.6,0,2,2,0,0,0,5,0,0.7,0.7,0.5,1.3,49,36,80,0,0.21,0.21,0,0.21,0.07,0.06,0.13,0.07,0.13,Matches,RB,21
20,Sidnei,br BRA,DF,30,,7,697,7.7,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,4,8,1,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches,RB,11
21,Juanmi,es ESP,"FW,MF",27,,5,604,6.7,2,0,2,2,0,0,1,0,2.4,2.4,0.1,2.5,6,6,34,0.3,0,0.3,0.3,0.3,0.36,0.01,0.38,0.36,0.38,Matches,RB,16
22,Rodri,es ESP,"FW,MF",20,,5,537,6,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.9,13,35,31,0,0,0,0,0,0.04,0.1,0.14,0.04,0.14,Matches,RB,15
23,Paul Akouokou,ci CIV,MF,22,,4,378,4.2,0,0,0,0,0,0,5,1,0,0,0.6,0.6,4,13,1,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches,RB,10
24,Martín Montoy,es ESP,DF,29,,2,239,2.7,0,0,0,0,0,0,0,1,0.1,0.1,0.4,0.5,4,17,19,0,0,0,0,0,0.04,0.14,0.18,0.04,0.18,Matches,RB,5
25,Fran Delgado,es ESP,DF,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,0
26,Yassin Fekir,fr FRA,FW,23,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,0
27,Geovanni,es ESP,DF,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,0
28,Carlos Marí,es ESP,GK,23,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,0
29,Daniel Martí,es ESP,GK,22,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,0
30,Rebollo,es ESP,GK,20,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB,0
31,Squad Total,,,27.9,,418,3420,38,50,35,85,42,8,11,93,8,49.1,40.5,33.4,73.9,694,1441,1427,1.32,0.92,2.24,1.11,2.03,1.29,0.88,2.17,1.07,1.94,,RB,38
32,Opponent Total,,,27.4,,418,3420,38,47,31,78,39,8,10,83,2,46.8,39.2,30.1,69.3,549,1311,1297,1.24,0.82,2.05,1.03,1.84,1.23,0.79,2.02,1.03,1.82,,RB,38
0,Thibaut Courtois,be BEL,GK,28,,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,RealMadrid,38
1,Karim Benzema,fr FRA,FW,32,,33,2894,32.2,23,9,32,22,1,1,2,0,18.5,17.7,6.4,24.1,107,114,256,0.72,0.28,1,0.68,0.96,0.58,0.2,0.78,0.55,0.75,Matches,RealMadrid,34
2,Casemiro,br BRA,MF,28,,32,2901,32.2,6,4,10,6,0,0,11,1,6.2,6.2,2.7,8.8,20,135,45,0.19,0.12,0.31,0.19,0.31,0.19,0.08,0.27,0.19,0.27,Matches,RealMadrid,34
3,Luka Modri�,hr CRO,MF,34,,32,2733,30.4,5,3,8,5,0,0,4,0,2.3,2.3,4.6,6.9,67,283,108,0.16,0.1,0.26,0.16,0.26,0.08,0.15,0.23,0.08,0.23,Matches,RealMadrid,35
4,Raphaël Varan,fr FRA,DF,27,,31,2715,30.2,2,0,2,2,0,0,2,0,2.8,2.8,0.3,3.1,28,98,5,0.07,0,0.07,0.07,0.07,0.09,0.01,0.1,0.09,0.1,Matches,RealMadrid,31
5,Ferland Mendy,fr FRA,DF,25,,24,2208,24.5,1,0,1,1,0,0,3,0,0.8,0.8,0.9,1.7,87,97,149,0.04,0,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,Matches,RealMadrid,26
6,Toni Kroos,de GER,MF,30,,24,2117,23.5,3,10,13,3,0,0,6,0,2.3,2.3,6.9,9.1,43,269,47,0.13,0.43,0.55,0.13,0.55,0.1,0.29,0.39,0.1,0.39,Matches,RealMadrid,28
7,Nacho,es ESP,DF,30,,22,2000,22.2,1,0,1,1,0,0,8,0,1.1,1.1,0.3,1.4,42,72,37,0.05,0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches,RealMadrid,24
8,Vinicius Júnio,br BRA,FW,20,,22,1969,21.9,3,3,6,3,0,0,3,0,6.5,6.5,4.8,11.3,127,54,283,0.14,0.14,0.27,0.14,0.27,0.3,0.22,0.52,0.3,0.52,Matches,RealMadrid,35
9,Marco Asensio,es ESP,"FW,MF",24,,21,1869,20.8,5,2,7,5,0,0,1,0,3.8,3.8,3.3,7,92,82,166,0.24,0.1,0.34,0.24,0.34,0.18,0.16,0.34,0.18,0.34,Matches,RealMadrid,35
10,Lucas Vázque,es ESP,"DF,FW",29,,21,1848,20.5,2,5,7,2,0,0,3,0,1.8,1.8,4.1,5.9,51,97,201,0.1,0.24,0.34,0.1,0.34,0.09,0.2,0.29,0.09,0.29,Matches,RealMadrid,24
11,Federico Valverde,uy URU,MF,22,,15,1330,14.8,3,1,4,3,0,0,0,0,2.3,2.3,3.1,5.4,41,96,54,0.2,0.07,0.27,0.2,0.27,0.15,0.21,0.36,0.15,0.36,Matches,RealMadrid,24
12,Sergio Ramos,es ESP,DF,34,,15,1275,14.2,2,0,2,0,2,2,3,0,4.2,2.6,0.4,3,21,98,2,0.14,0,0.14,0,0,0.3,0.03,0.33,0.19,0.21,Matches,RealMadrid,15
13,�der Milit�o,br BRA,DF,22,,13,1133,12.6,1,0,1,1,0,0,3,1,1.1,1.1,0,1.1,13,24,5,0.08,0,0.08,0.08,0.08,0.08,0,0.08,0.08,0.08,Matches,RealMadrid,14
14,Marcelo,br BRA,"DF,MF",32,,12,1050,11.7,0,2,2,0,0,0,3,0,0.5,0.5,1.5,2,24,96,92,0,0.17,0.17,0,0.17,0.04,0.13,0.17,0.04,0.17,Matches,RealMadrid,16
15,Dani Carvajal,es ESP,DF,28,,11,950,10.6,0,2,2,0,0,0,5,0,0.5,0.5,0.8,1.2,21,48,62,0,0.19,0.19,0,0.19,0.04,0.07,0.11,0.04,0.11,Matches,RealMadrid,13
16,Rodrygo,br BRA,FW,19,,10,983,10.9,1,6,7,1,0,0,0,0,2,2,3.7,5.6,45,28,99,0.09,0.55,0.64,0.09,0.64,0.18,0.34,0.52,0.18,0.52,Matches,RealMadrid,22
17,�lvaro Odriozola,es ESP,DF,24,,9,829,9.2,2,0,2,2,0,0,0,0,0.6,0.6,0.6,1.1,30,14,64,0.22,0,0.22,0.22,0.22,0.06,0.06,0.12,0.06,0.12,Matches,RealMadrid,13
18,Isco,es ESP,MF,28,,8,908,10.1,0,2,2,0,0,0,1,0,1.5,1.5,1.4,3,36,109,52,0,0.2,0.2,0,0.2,0.15,0.14,0.29,0.15,0.29,Matches,RealMadrid,25
19,Eden Hazard,be BEL,"FW,MF",29,,7,532,5.9,3,2,5,3,0,0,0,0,1.2,1.2,0.8,2,25,20,71,0.51,0.34,0.85,0.51,0.85,0.21,0.14,0.34,0.21,0.34,Matches,RealMadrid,14
20,Mariano,do DOM,FW,26,,5,513,5.7,1,0,1,1,0,0,0,0,1.7,1.7,0.1,1.8,7,8,30,0.18,0,0.18,0.18,0.18,0.29,0.02,0.31,0.29,0.31,Matches,RealMadrid,16
21,Miguel Gutiérre,es ESP,DF,19,,3,316,3.5,0,1,1,0,0,0,0,0,0,0,0.3,0.3,13,21,27,0,0.28,0.28,0,0.28,0,0.08,0.08,0,0.08,Matches,RealMadrid,6
22,Martin Ødegaar,no NOR,MF,21,,3,234,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,7,20,18,0,0,0,0,0,0.07,0.16,0.23,0.07,0.23,Matches,RealMadrid,7
23,Antonio Blanco,es ESP,"MF,FW",20,,2,220,2.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,18,0,0,0,0,0,0,0.02,0.03,0.05,0.02,0.05,Matches,RealMadrid,4
24,Luka Jovi�,rs SRB,FW,22,,2,149,1.7,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1,2,0,4,0,0,0,0,0,0.55,0.06,0.62,0.55,0.62,Matches,RealMadrid,4
25,Marvin,es ESP,"DF,MF",20,,2,133,1.5,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,6,6,10,0,0.68,0.68,0,0.68,0.04,0.07,0.11,0.04,0.11,Matches,RealMadrid,4
26,Víctor Chus,es ESP,DF,20,,1,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches,RealMadrid,2
27,Sergio Arribas,es ESP,"MF,FW",18,,0,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0.1,8,8,13,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches,RealMadrid,8
28,Hugo Duro,es ESP,FW,20,,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,1,4,0,0,0,0,0,0.1,0.12,0.22,0.1,0.22,Matches,RealMadrid,2
29,Borja Mayoral,es ESP,FW,23,,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Matches,RealMadrid,2
30,Altube,es ESP,GK,20,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealMadrid,0
31,�scar Aranda,es ESP,FW,18,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealMadrid,0
32,Lucas Cañizare,es ESP,GK,18,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealMadrid,0
33,Luis Lópe,es ESP,GK,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealMadrid,0
34,Andriy Lunin,ua UKR,GK,21,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealMadrid,0
35,Pablo Ramon,es ESP,DF,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealMadrid,0
36,Sergio Santos,es ESP,DF,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealMadrid,0
37,Squad Total,,,27.9,,418,3420,38,64,53,117,61,3,3,59,2,61.5,59.2,47.4,106.5,963,1920,1909,1.68,1.39,3.08,1.61,3,1.62,1.25,2.87,1.56,2.8,,RealMadrid,38
38,Opponent Total,,,27.5,,418,3420,38,27,17,44,20,7,8,87,3,37.6,31.3,24.4,55.7,545,1157,1148,0.71,0.45,1.16,0.53,0.97,0.99,0.64,1.63,0.82,1.47,,RealMadrid,38
0,�lex Remiro,es ESP,GK,25,,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,RealSociadad,38
1,Robin Le Normand,es ESP,DF,23,,30,2747,30.5,0,1,1,0,0,0,5,1,2.3,2.3,0.4,2.7,22,101,4,0,0.03,0.03,0,0.03,0.07,0.01,0.09,0.07,0.09,Matches,RealSociadad,33
2,Mikel Oyarzabal,es ESP,"FW,MF",23,,30,2408,26.8,11,8,19,5,6,7,1,0,11.3,5.8,7.7,13.5,46,89,186,0.41,0.3,0.71,0.19,0.49,0.42,0.29,0.71,0.22,0.5,Matches,RealSociadad,33
3,Alexander Isak,se SWE,FW,20,,30,2340,26,17,2,19,17,0,1,4,0,16.8,16,1.8,17.8,44,44,153,0.65,0.08,0.73,0.65,0.73,0.64,0.07,0.71,0.61,0.68,Matches,RealSociadad,34
4,Andoni Gorosabel,es ESP,DF,23,,28,2382,26.5,0,1,1,0,0,0,3,0,0.7,0.7,2.6,3.3,55,107,127,0,0.04,0.04,0,0.04,0.03,0.1,0.12,0.03,0.12,Matches,RealSociadad,32
5,Mikel Merino,es ESP,MF,24,,25,2154,23.9,2,4,6,2,0,0,5,0,3.6,3.6,3.4,7,28,181,75,0.08,0.17,0.25,0.08,0.25,0.15,0.14,0.29,0.15,0.29,Matches,RealSociadad,26
6,Ander Guevara,es ESP,MF,23,,25,2081,23.1,1,1,2,1,0,0,5,0,0.4,0.4,0.7,1.1,31,140,21,0.04,0.04,0.09,0.04,0.09,0.02,0.03,0.05,0.02,0.05,Matches,RealSociadad,31
7,Portu,es ESP,"FW,MF",28,,24,2184,24.3,8,3,11,8,0,0,3,0,5.9,5.9,3.7,9.6,56,38,201,0.33,0.12,0.45,0.33,0.45,0.24,0.15,0.39,0.24,0.39,Matches,RealSociadad,37
8,Nacho Monreal,es ESP,DF,34,,23,2082,23.1,1,1,2,1,0,0,1,0,1.2,1.2,1.3,2.5,24,71,119,0.04,0.04,0.09,0.04,0.09,0.05,0.06,0.11,0.05,0.11,Matches,RealSociadad,26
9,Aritz Elustondo,es ESP,DF,26,,22,1884,20.9,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.8,27,112,12,0.05,0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches,RealSociadad,23
10,Igor Zubeldia,es ESP,DF,23,,21,1959,21.8,1,1,2,1,0,0,5,0,1.3,1.3,0.6,1.9,17,75,3,0.05,0.05,0.09,0.05,0.09,0.06,0.03,0.09,0.06,0.09,Matches,RealSociadad,24
11,Martín Zubimend,es ESP,MF,21,,17,1882,20.9,0,0,0,0,0,0,6,0,0.7,0.7,0.6,1.3,25,117,11,0,0,0,0,0,0.03,0.03,0.06,0.03,0.06,Matches,RealSociadad,31
12,David Silva,es ESP,MF,34,,17,1399,15.5,2,5,7,2,0,0,4,0,2.4,2.4,3.3,5.7,52,141,76,0.13,0.32,0.45,0.13,0.45,0.16,0.21,0.37,0.16,0.37,Matches,RealSociadad,21
13,Aihen Muño,es ESP,DF,22,,14,1210,13.4,0,1,1,0,0,0,6,0,0.3,0.3,0.5,0.7,30,41,59,0,0.07,0.07,0,0.07,0.02,0.04,0.06,0.02,0.06,Matches,RealSociadad,16
14,Ander Barrenetxea,es ESP,"MF,FW",18,,13,1307,14.5,3,0,3,3,0,0,7,0,1.9,1.9,1.9,3.8,37,37,106,0.21,0,0.21,0.21,0.21,0.13,0.13,0.26,0.13,0.26,Matches,RealSociadad,31
15,Adnan Januzaj,be BEL,"FW,MF",25,,12,1014,11.3,4,5,9,1,3,3,2,0,5,2.6,4,6.6,45,67,116,0.36,0.44,0.8,0.09,0.53,0.44,0.35,0.79,0.23,0.58,Matches,RealSociadad,27
16,Jon Guridi,es ESP,MF,25,,8,831,9.2,0,1,1,0,0,0,2,0,0.6,0.6,0.7,1.4,20,31,35,0,0.11,0.11,0,0.11,0.07,0.08,0.15,0.07,0.15,Matches,RealSociadad,17
17,Willian Jos�,br BRA,FW,28,,8,689,7.7,3,1,4,3,0,1,0,0,3.1,2.3,1.2,3.6,3,19,29,0.39,0.13,0.52,0.39,0.52,0.41,0.16,0.57,0.3,0.47,Matches,RealSociadad,13
18,Modibo Sagnan,ml MLI,DF,21,,7,622,6.9,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,10,22,2,0,0,0,0,0,0.09,0.04,0.13,0.09,0.13,Matches,RealSociadad,16
19,Joseba Zaldú,es ESP,DF,28,,6,639,7.1,0,0,0,0,0,0,3,0,0.1,0.1,1,1.1,12,13,44,0,0,0,0,0,0.01,0.15,0.16,0.01,0.16,Matches,RealSociadad,12
20,Asier Illarramendi,es ESP,MF,30,,6,337,3.7,0,0,0,0,0,0,2,0,0,0,0,0,5,29,3,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,RealSociadad,6
21,Martín Merquelan,es ESP,"MF,FW",25,,4,549,6.1,0,1,1,0,0,0,0,0,1.2,1.2,2.1,3.3,18,19,58,0,0.16,0.16,0,0.16,0.2,0.34,0.54,0.2,0.54,Matches,RealSociadad,13
22,Roberto Lópe,es ESP,"MF,FW",20,,4,505,5.6,3,0,3,3,0,0,0,0,0.5,0.5,1,1.5,7,30,29,0.53,0,0.53,0.53,0.53,0.1,0.18,0.27,0.1,0.27,Matches,RealSociadad,17
23,Carlos Fernánde,es ESP,"FW,MF",24,,4,390,4.3,1,2,3,1,0,0,5,0,1.1,1.1,0.7,1.8,3,10,33,0.23,0.46,0.69,0.23,0.69,0.26,0.16,0.41,0.26,0.41,Matches,RealSociadad,11
24,Diego Llorente,es ESP,DF,26,,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,Matches,RealSociadad,1
25,Urko Gonzále,es ESP,MF,19,,1,47,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches,RealSociadad,2
26,Jon Bautista,es ESP,FW,25,,0,370,4.1,0,1,1,0,0,0,3,0,0.9,0.9,0.3,1.2,5,3,26,0,0.24,0.24,0,0.24,0.23,0.07,0.3,0.23,0.3,Matches,RealSociadad,21
27,Roberto Navarro,es ESP,MF,18,,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,3,1,0,0,0,0,0,0,0.27,0.27,0,0.27,Matches,RealSociadad,1
28,Jon Pacheco,es ESP,DF,19,,0,32,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,6,0,0,0,0,0,0,0.17,0,0.17,0.17,0.17,Matches,RealSociadad,1
29,Aritz Arambarri,es ESP,DF,22,,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,RealSociadad,1
30,Miguel Ángel Moy,es ESP,GK,36,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealSociadad,0
31,Gaizka Ayesa,es ESP,GK,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealSociadad,0
32,Jérémy Blas,fr FRA,DF,21,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealSociadad,0
33,Julen Lobete,es ESP,FW,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealSociadad,0
34,Unai Marrero,es ESP,GK,18,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealSociadad,0
35,Olasagasti,es ESP,MF,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealSociadad,0
36,Beñat Turriente,es ESP,MF,18,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealSociadad,0
37,Andoni Zubiaurre,es ESP,GK,23,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,RealSociadad,0
38,Squad Total,,,25,,418,3420,38,58,39,97,49,9,12,81,1,60.7,51.5,39.6,91.1,626,1554,1530,1.53,1.03,2.55,1.29,2.32,1.6,1.04,2.64,1.36,2.4,,RealSociadad,38
39,Opponent Total,,,27.4,,418,3420,38,37,24,61,34,3,5,91,6,39.2,35.3,26.1,61.4,436,1011,1002,0.97,0.63,1.61,0.89,1.53,1.03,0.69,1.72,0.93,1.61,,RealSociadad,38
0,Daniel Wass,dk DEN,"MF,DF",31,,35,2979,33.1,4,1,5,3,1,1,8,0,2.9,2.1,2.3,4.4,37,122,89,0.12,0.03,0.15,0.09,0.12,0.09,0.07,0.16,0.06,0.13,Matches,Valencia,35
1,José Luis Gay,es ESP,DF,25,,32,2846,31.6,1,7,8,1,0,0,6,0,2.6,2.6,3.9,6.5,62,119,201,0.03,0.22,0.25,0.03,0.25,0.08,0.12,0.21,0.08,0.21,Matches,Valencia,33
2,Carlos Soler,es ESP,MF,23,,31,2735,30.4,11,8,19,4,7,9,7,0,9.5,2.4,4.7,7.1,46,153,30,0.36,0.26,0.63,0.13,0.39,0.31,0.15,0.47,0.08,0.23,Matches,Valencia,32
3,Gabriel Paulista,br BRA,DF,29,,31,2716,30.2,4,1,5,4,0,0,6,0,1,1,0.5,1.5,9,81,4,0.13,0.03,0.17,0.13,0.17,0.03,0.02,0.05,0.03,0.05,Matches,Valencia,31
4,Maxi Góme,uy URU,FW,23,,31,2689,29.9,7,1,8,7,0,0,7,1,6.6,6.6,0.9,7.5,19,41,102,0.23,0.03,0.27,0.23,0.27,0.22,0.03,0.25,0.22,0.25,Matches,Valencia,31
5,Jaume Doménec,es ESP,GK,29,,28,2520,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,Valencia,28
6,Gonçalo Guede,pt POR,"MF,FW",23,,27,2287,25.4,5,5,10,5,0,0,3,1,3.7,3.7,4,7.7,111,115,154,0.2,0.2,0.39,0.2,0.39,0.15,0.16,0.3,0.15,0.3,Matches,Valencia,31
7,Uroš Rač,rs SRB,MF,22,,25,2187,24.3,1,1,2,1,0,0,6,0,1.6,1.6,0.3,1.8,22,104,16,0.04,0.04,0.08,0.04,0.08,0.06,0.01,0.08,0.06,0.08,Matches,Valencia,31
8,Thierry Correia,pt POR,DF,21,,25,2137,23.7,1,1,2,1,0,0,6,1,0.5,0.5,1.2,1.7,48,46,94,0.04,0.04,0.08,0.04,0.08,0.02,0.05,0.07,0.02,0.07,Matches,Valencia,29
9,Mouctar Diakhaby,gn GUI,DF,23,,24,2079,23.1,1,0,1,1,0,0,4,1,1.2,1.2,0,1.2,7,47,8,0.04,0,0.04,0.04,0.04,0.05,0,0.05,0.05,0.05,Matches,Valencia,26
10,Hugo Guillamó,es ESP,DF,20,,21,1988,22.1,1,0,1,1,0,0,8,0,0.7,0.7,0.1,0.8,18,93,1,0.05,0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches,Valencia,25
11,Yunus Musah,us USA,MF,17,,17,1530,17,1,0,1,1,0,0,2,0,1.1,1.1,1.1,2.2,43,20,89,0.06,0,0.06,0.06,0.06,0.06,0.07,0.13,0.06,0.13,Matches,Valencia,32
12,Lee Kang-in,kr KOR,"FW,MF",19,,15,1262,14,0,4,4,0,0,0,1,0,1.1,1.1,2.5,3.6,36,80,41,0,0.29,0.29,0,0.29,0.08,0.18,0.26,0.08,0.26,Matches,Valencia,24
13,Denis Cheryshev,ru RUS,MF,29,,13,1101,12.2,0,3,3,0,0,0,3,0,1,1,2.4,3.4,37,37,95,0,0.25,0.25,0,0.25,0.08,0.19,0.28,0.08,0.28,Matches,Valencia,21
14,Kévin Gameir,fr FRA,FW,33,,10,1077,12,4,1,5,4,0,0,0,0,3.8,3.8,0.9,4.7,7,19,68,0.33,0.08,0.42,0.33,0.42,0.32,0.07,0.39,0.32,0.39,Matches,Valencia,27
15,Jasper Cillessen,nl NED,GK,31,,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,Valencia,10
16,Manu Vallejo,es ESP,"FW,MF",23,,9,950,10.6,5,0,5,5,0,0,2,0,4.2,4.2,0.8,4.9,22,25,60,0.47,0,0.47,0.47,0.47,0.4,0.07,0.47,0.4,0.47,Matches,Valencia,30
17,Toni Lato,es ESP,DF,22,,8,728,8.1,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.8,6,19,30,0.12,0,0.12,0.12,0.12,0.08,0.02,0.1,0.08,0.1,Matches,Valencia,15
18,Alejandro Blanco,es ESP,MF,21,,6,580,6.4,1,0,1,1,0,0,1,0,0.5,0.5,0.5,0.9,17,2,44,0.16,0,0.16,0.16,0.16,0.07,0.08,0.15,0.07,0.15,Matches,Valencia,13
19,Geoffrey Kondogbia,cf CTA,MF,27,,5,440,4.9,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,5,18,1,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches,Valencia,5
