,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches
15,Alberto Moreno,es ESP,"MF,DF",29.0,24,13,1223.0,13.6,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,3.1,3.1,1.9,5.0,34.0,53.0,87.0,0.22,0.15,0.37,0.22,0.37,0.23,0.14,0.37,0.23,0.37,Matches
16,Samuel Chukwueze,ng NGA,"MF,FW",22.0,27,12,1333.0,14.8,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,4.6,4.6,4.6,9.3,89.0,41.0,164.0,0.2,0.2,0.41,0.2,0.41,0.31,0.31,0.63,0.31,0.63,Matches
17,Vicente Iborra,es ESP,MF,33.0,20,12,1034.0,11.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.4,1.0,5.0,48.0,7.0,0.0,0.09,0.09,0.0,0.09,0.06,0.03,0.09,0.06,0.09,Matches
18,Giovani Lo Celso,ar ARG,"FW,MF",25.0,16,11,994.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,2.4,3.5,33.0,68.0,71.0,0.09,0.09,0.18,0.09,0.18,0.1,0.22,0.32,0.1,0.32,Matches
19,Serge Aurier,ci CIV,DF,28.0,19,10,1010.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,1.4,2.3,21.0,59.0,53.0,0.0,0.09,0.09,0.0,0.09,0.07,0.13,0.2,0.07,0.2,Matches
20,Paco Alcácer,es ESP,FW,27.0,18,10,787.0,8.7,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,3.9,3.9,1.6,5.5,4.0,10.0,45.0,0.11,0.34,0.46,0.11,0.46,0.45,0.19,0.63,0.45,0.63,Matches
21,Francis Coquelin,fr FRA,MF,30.0,20,8,830.0,9.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.3,0.3,0.8,1.1,14.0,56.0,39.0,0.22,0.11,0.33,0.22,0.33,0.03,0.08,0.12,0.03,0.12,Matches
22,Mario Gaspar,es ESP,DF,30.0,12,7,623.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.6,0.9,6.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches
23,Sergio Asenjo,es ESP,GK,32.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
24,Rubén Peña,es ESP,"MF,FW",30.0,7,1,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.1,1.3,5.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.16,0.74,0.9,0.16,0.9,Matches
25,Nicolas Jackson,sn SEN,"FW,MF",20.0,9,0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.4,6.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.52,0.26,0.78,0.52,0.78,Matches
26,Dani Raba,es ESP,"MF,FW",25.0,7,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,Matches
27,Carlo,es ESP,MF,20.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
28,Nikita Iosifov,ru RUS,MF,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
29,Iker Álvarez,ad AND,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
30,Arana,es ESP,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
31,Jorge Cuenca,es ESP,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
32,Filip Jørgensen,dk DEN,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
33,Adrián de la Fuente,es ESP,DF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
34,Lanchi,es ESP,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
35,Antonio Pacheco,es ESP,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
36,Squad Total,,,28.0,38,418,3420.0,38.0,62.0,51.0,113.0,57.0,5.0,6.0,81.0,1.0,64.2,60.0,50.9,110.9,790.0,1698.0,1683.0,1.63,1.34,2.97,1.5,2.84,1.69,1.34,3.03,1.58,2.92,
37,Opponent Total,,,27.6,38,418,3420.0,38.0,36.0,20.0,56.0,32.0,4.0,5.0,98.0,3.0,44.8,41.1,30.2,71.4,583.0,1095.0,1087.0,0.95,0.53,1.47,0.84,1.37,1.18,0.8,1.97,1.08,1.88,
