Unnamed: 0,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Playing Time_MP
6,Aleix García,es ESP,MF,25.0,,26,2337.0,26.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,6.2,8.0,41.0,156.0,76.0,0.04,0.19,0.23,0.04,0.23,0.07,0.24,0.31,0.07,0.31,Matches,merged_,30.0
7,Rodrigo Riquelme,es ESP,"MF,FW",22.0,,25,2179.0,24.2,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,4.0,4.0,3.7,7.7,116.0,85.0,171.0,0.17,0.17,0.33,0.17,0.33,0.17,0.15,0.32,0.17,0.32,Matches,merged_,34.0
8,David López,es ESP,DF,32.0,,19,1652.0,18.4,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,1.5,1.5,0.6,2.1,18.0,54.0,4.0,0.16,0.05,0.22,0.16,0.22,0.08,0.03,0.12,0.08,0.12,Matches,merged_,20.0
9,Iván Martín,es ESP,MF,23.0,,18,1586.0,17.6,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,2.4,2.4,2.2,4.7,30.0,56.0,82.0,0.17,0.17,0.34,0.17,0.34,0.14,0.13,0.27,0.14,0.27,Matches,merged_,24.0
10,Viktor Tsyhankov,ua UKR,MF,24.0,,17,1489.0,16.5,3.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,2.8,2.8,2.9,5.7,63.0,46.0,120.0,0.18,0.36,0.54,0.18,0.54,0.17,0.17,0.34,0.17,0.34,Matches,merged_,19.0
11,Juanpe,es ESP,DF,31.0,,17,1426.0,15.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.3,0.8,8.0,38.0,3.0,0.06,0.0,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,Matches,merged_,19.0
12,Bernardo Espinosa,co COL,DF,33.0,,14,1225.0,13.6,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,0.0,1.2,8.0,36.0,3.0,0.07,0.07,0.15,0.07,0.15,0.09,0.0,0.09,0.09,0.09,Matches,merged_,20.0
13,Javi Hernández,es ESP,DF,24.0,,13,1116.0,12.4,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.9,2.2,41.0,78.0,25.0,0.08,0.16,0.24,0.08,0.24,0.1,0.07,0.18,0.1,0.18,Matches,merged_,25.0
14,Yan Couto,br BRA,"DF,MF",20.0,,12,1158.0,12.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,2.5,3.0,56.0,55.0,89.0,0.08,0.16,0.23,0.08,0.23,0.04,0.19,0.23,0.04,0.23,Matches,merged_,25.0
15,Yangel Herrera,ve VEN,"MF,FW",24.0,,12,963.0,10.7,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.3,2.3,1.0,3.3,18.0,46.0,56.0,0.19,0.19,0.37,0.19,0.37,0.22,0.1,0.31,0.21,0.31,Matches,merged_,20.0
16,Toni Villa,es ESP,"MF,FW",27.0,,12,895.0,9.9,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.6,2.6,37.0,38.0,91.0,0.1,0.3,0.4,0.1,0.4,0.11,0.16,0.26,0.11,0.26,Matches,merged_,24.0
17,Juan Carlos,es ESP,GK,34.0,,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,10.0
18,Borja García,es ESP,"MF,FW",31.0,,10,679.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,7.0,39.0,32.0,0.13,0.0,0.13,0.13,0.13,0.09,0.08,0.17,0.09,0.17,Matches,merged_,11.0
19,Cristhian Stuani,uy URU,FW,35.0,,8,1090.0,12.1,9.0,0.0,9.0,4.0,5.0,6.0,8.0,0.0,9.7,5.0,1.3,6.2,2.0,10.0,26.0,0.74,0.0,0.74,0.33,0.33,0.8,0.1,0.9,0.41,0.51,Matches,merged_,32.0
20,Valery Fernández,es ESP,"MF,DF",22.0,,7,967.0,10.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.2,1.9,18.0,20.0,84.0,0.0,0.19,0.19,0.0,0.19,0.07,0.11,0.18,0.07,0.18,Matches,merged_,25.0
21,Reinier,br BRA,"MF,FW",20.0,,5,647.0,7.2,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.5,1.5,0.6,2.0,13.0,25.0,27.0,0.28,0.14,0.42,0.28,0.42,0.2,0.08,0.28,0.2,0.28,Matches,merged_,18.0
22,Ramón Terrats,es ESP,MF,21.0,,2,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Matches,merged_,8.0
23,Manu Vallejo,es ESP,"FW,MF",25.0,,2,206.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,7.0,10.0,25.0,0.0,0.44,0.44,0.0,0.44,0.02,0.12,0.14,0.02,0.14,Matches,merged_,7.0
24,Samuel Sáiz,es ESP,MF,31.0,,1,240.0,2.7,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.7,0.1,0.2,0.4,5.0,17.0,18.0,0.75,0.0,0.75,0.0,0.0,0.62,0.09,0.72,0.04,0.13,Matches,merged_,8.0
25,Oscar Ureña,do DOM,MF,19.0,,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,merged_,3.0
26,Ricard Artero,es ESP,"MF,FW",19.0,,0,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,Matches,merged_,7.0
27,Alexander Callens,pe PER,DF,30.0,,0,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,6.0
28,Joel Roca,es ESP,"MF,FW",17.0,,0,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.31,0.27,0.31,Matches,merged_,5.0
29,Dawda Camara,mr MTN,FW,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
30,Biel Farres,es ESP,DF,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
31,Toni Fuidias,es ESP,GK,21.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
32,Matas,es ESP,GK,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
33,Eric Monjonell,es ESP,DF,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
34,Álex Sala,es ESP,MF,21.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
35,Pau Victor Delgado,es ESP,FW,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
36,Squad Total,,,26.0,,418,3420.0,38.0,55.0,41.0,96.0,47.0,8.0,9.0,92.0,3.0,50.6,43.8,37.5,81.3,725.0,1378.0,1364.0,1.45,1.08,2.53,1.24,2.32,1.33,0.99,2.32,1.15,2.14,,merged_,38.0
37,Opponent Total,,,27.2,,418,3420.0,38.0,55.0,39.0,94.0,49.0,6.0,8.0,91.0,5.0,54.9,48.6,38.6,87.2,677.0,1439.0,1425.0,1.45,1.03,2.47,1.29,2.32,1.44,1.02,2.46,1.28,2.29,,merged_,38.0
0,Predrag Rajković,rs SRB,GK,26.0,,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,merged_,36.0
1,Pablo Maffeo,es ESP,DF,25.0,,34,2975.0,33.1,2.0,4.0,6.0,2.0,0.0,0.0,6.0,1.0,1.8,1.8,3.0,4.8,67.0,61.0,134.0,0.06,0.12,0.18,0.06,0.18,0.05,0.09,0.14,0.05,0.14,Matches,merged_,35.0
2,Vedat Muriqi,xk KVX,FW,28.0,,34,2937.0,32.6,15.0,3.0,18.0,11.0,4.0,5.0,6.0,1.0,12.5,8.6,2.1,10.6,28.0,60.0,152.0,0.46,0.09,0.55,0.34,0.43,0.38,0.06,0.45,0.26,0.33,Matches,merged_,35.0
3,Lee Kang-in,kr KOR,"MF,FW",21.0,,33,2823.0,31.4,6.0,6.0,12.0,6.0,0.0,0.0,10.0,0.0,5.4,5.4,5.4,10.8,107.0,96.0,139.0,0.19,0.19,0.38,0.19,0.38,0.17,0.17,0.34,0.17,0.34,Matches,merged_,36.0
4,Antonio Raillo,es ESP,DF,30.0,,31,2766.0,30.7,2.0,3.0,5.0,2.0,0.0,0.0,11.0,1.0,0.6,0.6,1.1,1.7,8.0,50.0,5.0,0.07,0.1,0.16,0.07,0.16,0.02,0.03,0.05,0.02,0.05,Matches,merged_,31.0
5,Martin Valjent,sk SVK,DF,26.0,,30,2656.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,0.4,0.7,15.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,merged_,30.0
6,Jaume Costa,es ESP,DF,34.0,,30,2599.0,28.9,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,2.5,3.5,60.0,74.0,123.0,0.0,0.03,0.03,0.0,0.03,0.04,0.09,0.12,0.04,0.12,Matches,merged_,32.0
7,Iñigo Ruiz de Galarreta,es ESP,MF,28.0,,28,2449.0,27.2,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.3,0.3,1.4,1.7,20.0,127.0,21.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06,Matches,merged_,30.0
8,Copete,es ESP,DF,22.0,,27,2206.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.5,0.2,0.7,14.0,58.0,3.0,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.05,0.02,0.03,Matches,merged_,28.0
9,Dani Rodríguez,es ESP,MF,34.0,,26,2100.0,23.3,3.0,6.0,9.0,3.0,0.0,0.0,8.0,0.0,2.4,2.4,3.2,5.6,43.0,76.0,64.0,0.13,0.26,0.39,0.13,0.39,0.1,0.14,0.24,0.1,0.24,Matches,merged_,35.0
10,Iddrisu Baba,gh GHA,"MF,DF",26.0,,20,1705.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.2,0.8,3.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,merged_,29.0
11,Amath,sn SEN,"MF,FW",26.0,,12,1227.0,13.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.7,2.7,0.8,3.5,33.0,16.0,69.0,0.15,0.0,0.15,0.15,0.15,0.2,0.06,0.25,0.2,0.25,Matches,merged_,28.0
12,Antonio Sánchez,es ESP,"MF,DF",25.0,,11,1076.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.8,1.4,22.0,34.0,56.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,Matches,merged_,32.0
13,Matija Nastasić,rs SRB,DF,29.0,,10,906.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.0,0.5,4.0,25.0,1.0,0.1,0.0,0.1,0.1,0.1,0.05,0.0,0.05,0.05,0.05,Matches,merged_,14.0
14,Giovanni González,uy URU,DF,27.0,,9,926.0,10.3,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.2,1.4,10.0,28.0,39.0,0.0,0.19,0.19,0.0,0.19,0.02,0.12,0.14,0.02,0.14,Matches,merged_,15.0
15,Manu Morlanes,es ESP,MF,23.0,,9,706.0,7.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.7,1.0,10.0,26.0,6.0,0.13,0.0,0.13,0.13,0.13,0.03,0.09,0.12,0.03,0.12,Matches,merged_,12.0
16,Rodrigo Battaglia,ar ARG,MF,31.0,,8,686.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.2,3.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,merged_,15.0
17,Dennis Hadzikadunic,ba BIH,DF,24.0,,7,614.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,merged_,8.0
18,Clément Grenier,fr FRA,MF,31.0,,6,718.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,1.1,1.3,4.0,40.0,26.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.17,0.03,0.17,Matches,merged_,21.0
19,Tino Kadewere,zw ZIM,"FW,MF",26.0,,5,542.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,0.6,2.2,14.0,4.0,29.0,0.17,0.0,0.17,0.17,0.17,0.26,0.1,0.37,0.26,0.37,Matches,merged_,15.0
20,Abdón Prats,es ESP,"FW,MF",29.0,,2,416.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,1.4,2.1,1.0,8.0,15.0,0.22,0.22,0.43,0.22,0.43,0.15,0.31,0.45,0.15,0.45,Matches,merged_,26.0
21,Ángel Rodríguez,es ESP,"FW,MF",35.0,,2,394.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.8,2.8,0.1,2.8,4.0,6.0,19.0,0.23,0.0,0.23,0.23,0.23,0.63,0.02,0.64,0.63,0.64,Matches,merged_,17.0
22,Braian Cufré,ar ARG,DF,25.0,,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,merged_,5.0
23,Franco Russo,ar ARG,DF,27.0,,2,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,3.0
24,Ludwig Augustinsson,se SWE,DF,28.0,,1,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,merged_,4.0
25,Josep Antoni Gayá,es ESP,"DF,MF",22.0,,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,2.0
26,Dominik Greif,sk SVK,GK,25.0,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
27,Leo Román,es ESP,GK,22.0,,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
28,Lago Junior,ci CIV,"FW,MF",31.0,,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,merged_,5.0
29,Javier Llabrés,es ESP,FW,19.0,,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
30,Rubén Quintanilla,es ESP,DF,20.0,,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,1.0
31,Marcos Fernández Cózar,es ESP,DF,19.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
32,Benjamín Garay,ar ARG,DF,22.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
33,Pere Joan,es ESP,GK,20.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
34,Miguel Llabrés,es ESP,MF,22.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
35,Miguelito,es ESP,DF,21.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
36,Cristóbal Montiel,es ESP,MF,22.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
37,Luis Montiel,es ESP,MF,18.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,0.0
38,Squad Total,,,27.7,,418,3420.0,38.0,36.0,27.0,63.0,32.0,4.0,5.0,120.0,5.0,35.2,31.1,26.5,57.7,476.0,948.0,935.0,0.95,0.71,1.66,0.84,1.55,0.93,0.7,1.62,0.82,1.52,,merged_,38.0
39,Opponent Total,,,27.4,,418,3420.0,38.0,43.0,31.0,74.0,37.0,6.0,7.0,94.0,4.0,46.4,41.0,31.8,72.8,795.0,1706.0,1695.0,1.13,0.82,1.95,0.97,1.79,1.22,0.84,2.06,1.08,1.92,,merged_,38.0
0,David García,es ESP,DF,28.0,32.0,31,2680.0,29.8,2.0,0.0,2.0,2.0,0.0,0.0,8.0,1.0,0.7,0.7,0.4,1.1,16.0,105.0,4.0,0.07,0.0,0.07,0.07,0.07,0.02,0.01,0.04,0.02,0.04,Matches,merged_,
1,Lucas Torró,es ESP,MF,28.0,33.0,31,2477.0,27.5,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.4,1.4,0.3,1.6,12.0,98.0,17.0,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06,Matches,merged_,
2,Moi Gómez,es ESP,"MF,FW",28.0,33.0,28,2453.0,27.3,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,1.8,1.8,4.5,6.2,37.0,184.0,67.0,0.11,0.07,0.18,0.11,0.18,0.06,0.16,0.23,0.06,0.23,Matches,merged_,
3,Jon Moncayola,es ESP,"MF,DF",24.0,37.0,25,2448.0,27.2,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,2.0,2.0,1.8,3.8,34.0,175.0,50.0,0.04,0.11,0.15,0.04,0.15,0.07,0.07,0.14,0.07,0.14,Matches,merged_,
4,Aimar Oroz,es ESP,"MF,FW",20.0,31.0,23,2013.0,22.4,3.0,6.0,9.0,2.0,1.0,1.0,6.0,0.0,3.6,2.8,2.8,5.5,35.0,86.0,144.0,0.13,0.27,0.4,0.09,0.36,0.16,0.12,0.28,0.12,0.25,Matches,merged_,
5,Ezequiel Ávila,ar ARG,"FW,MF",28.0,29.0,23,1709.0,19.0,8.0,2.0,10.0,6.0,2.0,3.0,7.0,1.0,7.0,4.7,1.8,6.5,23.0,39.0,96.0,0.42,0.11,0.53,0.32,0.42,0.37,0.1,0.47,0.25,0.34,Matches,merged_,
6,Manu Sánchez,es ESP,DF,21.0,31.0,22,2124.0,23.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,2.1,2.8,42.0,100.0,105.0,0.0,0.08,0.08,0.0,0.08,0.03,0.09,0.12,0.03,0.12,Matches,merged_,
7,Ante Budimir,hr CRO,FW,31.0,31.0,22,1798.0,20.0,8.0,0.0,8.0,8.0,0.0,0.0,5.0,0.0,7.6,7.6,0.7,8.3,23.0,23.0,98.0,0.4,0.0,0.4,0.4,0.4,0.38,0.03,0.41,0.38,0.41,Matches,merged_,
8,Juan Cruz Armada,es ESP,DF,30.0,27.0,21,2062.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,1.0,1.2,15.0,68.0,55.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,merged_,
9,Aitor Fernández,es ESP,GK,31.0,21.0,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
10,Aridane Hernández,es ESP,DF,33.0,23.0,20,1793.0,19.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.7,0.9,6.0,47.0,0.0,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,Matches,merged_,
11,Unai García,es ESP,DF,30.0,21.0,20,1713.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,0.1,0.3,11.0,51.0,3.0,0.0,0.05,0.05,0.0,0.05,0.01,0.0,0.02,0.01,0.02,Matches,merged_,
12,Abde Ezzalzouli,ma MAR,"FW,MF",20.0,28.0,19,1504.0,16.7,4.0,2.0,6.0,4.0,0.0,0.0,4.0,2.0,2.7,2.7,1.9,4.6,93.0,44.0,136.0,0.24,0.12,0.36,0.24,0.36,0.16,0.11,0.27,0.16,0.27,Matches,merged_,
13,Sergio Herrera,es ESP,GK,29.0,17.0,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
14,Kike Barja,es ESP,"FW,MF",25.0,27.0,15,1312.0,14.6,1.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,3.9,5.1,61.0,35.0,185.0,0.07,0.41,0.48,0.07,0.48,0.08,0.26,0.35,0.08,0.35,Matches,merged_,
15,Nacho Vidal,es ESP,DF,27.0,20.0,15,1247.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.6,1.2,20.0,47.0,52.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,merged_,
16,Rubén Peña,es ESP,"DF,MF",31.0,20.0,14,1277.0,14.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.2,1.2,1.0,2.2,32.0,61.0,59.0,0.0,0.07,0.07,0.0,0.07,0.08,0.07,0.15,0.08,0.15,Matches,merged_,
17,Pablo Ibáñez,es ESP,MF,23.0,25.0,12,1064.0,11.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.8,2.0,15.0,59.0,42.0,0.0,0.08,0.08,0.0,0.08,0.11,0.07,0.17,0.11,0.17,Matches,merged_,
18,Rubén García,es ESP,"FW,MF",29.0,29.0,11,1159.0,12.9,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.8,1.8,2.0,3.8,16.0,40.0,92.0,0.16,0.16,0.31,0.16,0.31,0.14,0.15,0.29,0.14,0.29,Matches,merged_,
19,Darko Brašanac,rs SRB,MF,30.0,25.0,9,1041.0,11.6,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,0.6,1.8,18.0,49.0,36.0,0.09,0.09,0.17,0.09,0.17,0.1,0.05,0.15,0.1,0.15,Matches,merged_,
20,Kiké,es ESP,FW,32.0,35.0,7,1021.0,11.3,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,4.4,3.6,1.1,4.7,16.0,15.0,58.0,0.18,0.0,0.18,0.09,0.09,0.39,0.1,0.48,0.32,0.41,Matches,merged_,
21,Diego Moreno,es ESP,DF,21.0,11.0,7,638.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,9.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,merged_,
22,Iker Muñoz,es ESP,MF,19.0,8.0,2,254.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,merged_,
23,Iker Benito,es ESP,"FW,MF",19.0,4.0,2,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,9.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,merged_,
24,Jorge Herrando,es ESP,DF,21.0,1.0,1,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,merged_,
25,Roberto Torres,es ESP,"FW,MF",33.0,2.0,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.13,0.0,2.13,Matches,merged_,
26,Javi Martínez,es ESP,MF,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
27,Juan Pérez,es ESP,GK,26.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
28,Yoel Ramírez,es ESP,GK,20.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
29,Dario Ramos,es ESP,GK,22.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,merged_,
